Shelf Id,Event Id,Timestamp, 
134s,3029,2017-12-25 21:31:27,
168s,3033,2017-12-25 21:33:27,
170s,3035,2017-12-25 21:34:27,
131s,3047,2017-12-25 21:43:27,
155s,3051,2017-12-25 21:47:27,
100s,3056,2017-12-25 21:50:27,
135s,3059,2017-12-25 21:52:27,
117s,3063,2017-12-25 21:54:27,
172s,3067,2017-12-25 21:55:27,
62s,3072,2017-12-25 21:58:27,
66s,3074,2017-12-25 21:59:27,
163s,3075,2017-12-25 21:59:27,
68s,3077,2017-12-25 21:59:27,
190s,3082,2017-12-25 22:03:27,
29s,3086,2017-12-25 22:04:27,
23s,3089,2017-12-25 22:05:27,
179s,3096,2017-12-25 22:10:27,
127s,3098,2017-12-25 22:12:27,
176s,3112,2017-12-25 22:23:27,
3s,3123,2017-12-25 22:33:27,
2s,3124,2017-12-25 22:33:27,
27s,3129,2017-12-25 22:36:27,
55s,3157,2017-12-25 22:54:27,
39s,3163,2017-12-25 22:57:27,
136s,3199,2017-12-25 23:24:27,
48s,3207,2017-12-25 23:30:27,
40s,3211,2017-12-25 23:32:27,
144s,3214,2017-12-25 23:34:27,
8s,3219,2017-12-25 23:36:27,
198s,3228,2017-12-25 23:39:27,
36s,3245,2017-12-25 23:51:27,
180s,3257,2017-12-25 23:57:27,
15s,3276,2017-12-26 00:09:27,
197s,3357,2017-12-26 01:12:27,
46s,3359,2017-12-26 01:12:27,
0s,3372,2017-12-26 01:22:27,
37s,3506,2017-12-26 03:06:27,
196s,3538,2017-12-26 03:40:27,
33s,3580,2017-12-26 04:36:27,
91s,3676,2017-12-26 05:41:27,
65s,3681,2017-12-26 05:45:27,
176s,3682,2017-12-26 05:45:27,
93s,3688,2017-12-26 05:49:27,
114s,3697,2017-12-26 05:56:27,
170s,3703,2017-12-26 06:01:27,
166s,3705,2017-12-26 06:02:27,
17s,3709,2017-12-26 06:04:27,
62s,3712,2017-12-26 06:08:27,
135s,3714,2017-12-26 06:08:27,
3s,3720,2017-12-26 06:15:27,
127s,3731,2017-12-26 06:24:27,
25s,3734,2017-12-26 06:26:27,
179s,3737,2017-12-26 06:27:27,
27s,3738,2017-12-26 06:27:27,
29s,3743,2017-12-26 06:30:27,
23s,3746,2017-12-26 06:31:27,
155s,3748,2017-12-26 06:32:27,
15s,3757,2017-12-26 06:37:27,
67s,3764,2017-12-26 06:40:27,
138s,3766,2017-12-26 06:42:27,
64s,3767,2017-12-26 06:42:27,
132s,3785,2017-12-26 06:58:27,
104s,3790,2017-12-26 07:01:27,
154s,3847,2017-12-26 07:39:27,
119s,3848,2017-12-26 07:39:27,
39s,3925,2017-12-26 09:10:27,
159s,3941,2017-12-26 09:32:27,
74s,3950,2017-12-26 09:41:27,
97s,4003,2017-12-26 10:50:27,
146s,4026,2017-12-26 11:07:27,
158s,4029,2017-12-26 11:08:27,
144s,4054,2017-12-26 11:29:27,
82s,4069,2017-12-26 11:44:27,
66s,4105,2017-12-26 12:44:27,
31s,4138,2017-12-26 13:35:27,
19s,4192,2017-12-26 15:08:27,
50s,4200,2017-12-26 15:19:27,
182s,4217,2017-12-26 15:36:27,
152s,4238,2017-12-26 15:50:27,
134s,4241,2017-12-26 15:54:27,
36s,4279,2017-12-26 16:32:27,
169s,4306,2017-12-26 17:11:27,
12s,4338,2017-12-26 18:06:27,
123s,4361,2017-12-26 18:35:27,
16s,4375,2017-12-26 18:47:27,
30s,4395,2017-12-26 19:02:27,
35s,4405,2017-12-26 19:10:27,
78s,4419,2017-12-26 19:23:27,
11s,4424,2017-12-26 19:35:27,
103s,4463,2017-12-26 20:16:27,
21s,4484,2017-12-26 20:33:27,
184s,4488,2017-12-26 20:40:27,
162s,4507,2017-12-26 21:00:27,
86s,4531,2017-12-26 21:23:27,
24s,4535,2017-12-26 21:36:27,
2s,4574,2017-12-26 22:44:27,
8s,4593,2017-12-26 23:04:27,
189s,4626,2017-12-26 23:48:27,
45s,4627,2017-12-26 23:48:27,
177s,4662,2017-12-27 00:41:27,
85s,4687,2017-12-27 01:16:27,
53s,4695,2017-12-27 01:24:27,
1s,4702,2017-12-27 01:37:27,
0s,4751,2017-12-27 03:03:27,
165s,4761,2017-12-27 03:16:27,
105s,4801,2017-12-27 04:10:27,
110s,4855,2017-12-27 05:17:27,
43s,4903,2017-12-27 06:27:27,
77s,4912,2017-12-27 06:35:27,
197s,4946,2017-12-27 07:14:27,
108s,4991,2017-12-27 08:26:27,
20s,5011,2017-12-27 08:48:27,
9s,5069,2017-12-27 10:42:27,
117s,5076,2017-12-27 10:46:27,
102s,5097,2017-12-27 11:16:27,
130s,5117,2017-12-27 11:37:27,
89s,5132,2017-12-27 11:48:27,
98s,5136,2017-12-27 11:51:27,
94s,5166,2017-12-27 12:18:27,
122s,5188,2017-12-27 12:36:27,
52s,5229,2017-12-27 13:20:27,
83s,5245,2017-12-27 13:39:27,
136s,5268,2017-12-27 14:04:27,
86s,5299,2017-12-27 14:23:27,
103s,5319,2017-12-27 14:39:27,
98s,5329,2017-12-27 14:44:27,
20s,5331,2017-12-27 14:45:27,
43s,5335,2017-12-27 14:48:27,
21s,5340,2017-12-27 14:51:27,
53s,5349,2017-12-27 14:56:27,
30s,5380,2017-12-27 15:14:27,
185s,5388,2017-12-27 15:18:27,
35s,5393,2017-12-27 15:19:27,
169s,5414,2017-12-27 15:37:27,
182s,5415,2017-12-27 15:37:27,
50s,5418,2017-12-27 15:38:27,
49s,5419,2017-12-27 15:38:27,
134s,5432,2017-12-27 15:46:27,
51s,5498,2017-12-27 16:22:27,
67s,5529,2017-12-27 16:44:27,
166s,5537,2017-12-27 16:49:27,
93s,5543,2017-12-27 16:53:27,
154s,5547,2017-12-27 16:55:27,
15s,5548,2017-12-27 16:55:27,
176s,5555,2017-12-27 17:01:27,
170s,5561,2017-12-27 17:06:27,
114s,5569,2017-12-27 17:13:27,
132s,5572,2017-12-27 17:16:27,
138s,5581,2017-12-27 17:22:27,
62s,5582,2017-12-27 17:22:27,
33s,5583,2017-12-27 17:22:27,
76s,5587,2017-12-27 17:25:27,
144s,5588,2017-12-27 17:25:27,
192s,5592,2017-12-27 17:28:27,
115s,5595,2017-12-27 17:30:27,
119s,5596,2017-12-27 17:30:27,
64s,5600,2017-12-27 17:32:27,
27s,5602,2017-12-27 17:34:27,
74s,5608,2017-12-27 17:36:27,
82s,5612,2017-12-27 17:39:27,
150s,5618,2017-12-27 17:44:27,
17s,5619,2017-12-27 17:44:27,
159s,5630,2017-12-27 17:52:27,
177s,5657,2017-12-27 18:12:27,
54s,5675,2017-12-27 18:20:27,
61s,5808,2017-12-27 20:10:27,
69s,5816,2017-12-27 20:14:27,
92s,5817,2017-12-27 20:17:27,
28s,5830,2017-12-27 20:29:27,
133s,5832,2017-12-27 20:29:27,
140s,5871,2017-12-27 20:59:27,
60s,5875,2017-12-27 21:02:27,
70s,5893,2017-12-27 21:23:27,
6s,5909,2017-12-27 21:38:27,
102s,5931,2017-12-27 21:57:27,
16s,5963,2017-12-27 22:40:27,
22s,6003,2017-12-28 00:00:27,
88s,6023,2017-12-28 00:26:27,
128s,6059,2017-12-28 01:19:27,
149s,6093,2017-12-28 02:11:27,
80s,6110,2017-12-28 02:51:27,
104s,6157,2017-12-28 03:49:27,
48s,6159,2017-12-28 03:57:27,
47s,6213,2017-12-28 05:21:27,
12s,6239,2017-12-28 06:14:27,
24s,6254,2017-12-28 06:33:27,
180s,6275,2017-12-28 06:59:27,
148s,6297,2017-12-28 07:39:27,
72s,6315,2017-12-28 08:04:27,
141s,6339,2017-12-28 08:53:27,
127s,6375,2017-12-28 10:08:27,
38s,6388,2017-12-28 10:26:27,
106s,6430,2017-12-28 11:13:27,
126s,6433,2017-12-28 11:17:27,
179s,6463,2017-12-28 11:47:27,
23s,6477,2017-12-28 12:05:27,
10s,6494,2017-12-28 12:24:27,
8s,6513,2017-12-28 12:39:27,
195s,6532,2017-12-28 13:12:27,
96s,6556,2017-12-28 13:48:27,
31s,6583,2017-12-28 14:27:27,
87s,6597,2017-12-28 14:40:27,
180s,6665,2017-12-28 15:50:27,
165s,6681,2017-12-28 16:03:27,
11s,6690,2017-12-28 16:09:27,
149s,6698,2017-12-28 16:15:27,
121s,6700,2017-12-28 16:17:27,
70s,6705,2017-12-28 16:19:27,
80s,6710,2017-12-28 16:22:27,
88s,6717,2017-12-28 16:27:27,
95s,6730,2017-12-28 16:34:27,
118s,6779,2017-12-28 17:09:27,
69s,6804,2017-12-28 17:41:27,
61s,6860,2017-12-28 18:13:27,
103s,6885,2017-12-28 18:28:27,
132s,6902,2017-12-28 18:41:27,
159s,6903,2017-12-28 18:41:27,
17s,6917,2017-12-28 18:50:27,
35s,6928,2017-12-28 18:58:27,
166s,6931,2017-12-28 19:01:27,
142s,6937,2017-12-28 19:07:27,
119s,6939,2017-12-28 19:08:27,
53s,6940,2017-12-28 19:08:27,
89s,6943,2017-12-28 19:10:27,
192s,6946,2017-12-28 19:11:27,
67s,6948,2017-12-28 19:12:27,
170s,6950,2017-12-28 19:13:27,
86s,6951,2017-12-28 19:13:27,
64s,6953,2017-12-28 19:14:27,
182s,6954,2017-12-28 19:14:27,
50s,6959,2017-12-28 19:17:27,
144s,6970,2017-12-28 19:26:27,
185s,6977,2017-12-28 19:31:27,
51s,6979,2017-12-28 19:32:27,
154s,6985,2017-12-28 19:36:27,
93s,6987,2017-12-28 19:37:27,
138s,6990,2017-12-28 19:38:27,
176s,6991,2017-12-28 19:39:27,
184s,7008,2017-12-28 19:48:27,
134s,7032,2017-12-28 20:04:27,
116s,7093,2017-12-28 20:48:27,
125s,7163,2017-12-28 22:15:27,
41s,7190,2017-12-28 22:48:27,
175s,7206,2017-12-28 23:13:27,
128s,7221,2017-12-28 23:28:27,
157s,7234,2017-12-28 23:45:27,
139s,7266,2017-12-29 00:18:27,
162s,7288,2017-12-29 00:40:27,
194s,7294,2017-12-29 00:50:27,
112s,7295,2017-12-29 00:51:27,
65s,7326,2017-12-29 01:15:27,
7s,7341,2017-12-29 01:39:27,
13s,7357,2017-12-29 01:50:27,
129s,7379,2017-12-29 02:26:27,
57s,7449,2017-12-29 04:21:27,
107s,7480,2017-12-29 04:59:27,
96s,7505,2017-12-29 05:47:27,
126s,7535,2017-12-29 06:36:27,
46s,7545,2017-12-29 06:44:27,
120s,7598,2017-12-29 08:29:27,
59s,7637,2017-12-29 09:23:27,
49s,7659,2017-12-29 09:52:27,
98s,7663,2017-12-29 09:54:27,
99s,7686,2017-12-29 10:19:27,
102s,7713,2017-12-29 11:04:27,
150s,7728,2017-12-29 11:31:27,
143s,7752,2017-12-29 12:16:27,
188s,7787,2017-12-29 13:05:27,
156s,7806,2017-12-29 13:37:27,
140s,7850,2017-12-29 14:58:27,
73s,7886,2017-12-29 15:43:27,
25s,7905,2017-12-29 16:23:27,
198s,7913,2017-12-29 16:34:27,
123s,7955,2017-12-29 17:42:27,
106s,7962,2017-12-29 17:50:27,
81s,8025,2017-12-29 19:54:27,
55s,8070,2017-12-29 21:53:27,
68s,8107,2017-12-29 22:54:27,
19s,8118,2017-12-29 23:09:27,
146s,8150,2017-12-30 00:20:27,
90s,8197,2017-12-30 02:08:27,
34s,8215,2017-12-30 02:31:27,
52s,8223,2017-12-30 02:45:27,
122s,8241,2017-12-30 03:08:27,
63s,8292,2017-12-30 04:09:27,
56s,8296,2017-12-30 04:12:27,
37s,8300,2017-12-30 04:15:27,
199s,8344,2017-12-30 05:03:27,
156s,8358,2017-12-30 05:20:27,
198s,8362,2017-12-30 05:24:27,
49s,8391,2017-12-30 06:03:27,
84s,8436,2017-12-30 06:58:27,
91s,8444,2017-12-30 07:03:27,
120s,8459,2017-12-30 07:15:27,
57s,8514,2017-12-30 07:55:27,
112s,8520,2017-12-30 07:58:27,
7s,8578,2017-12-30 08:28:27,
158s,8594,2017-12-30 08:40:27,
170s,8604,2017-12-30 08:47:27,
132s,8605,2017-12-30 08:47:27,
182s,8606,2017-12-30 08:47:27,
93s,8615,2017-12-30 08:55:27,
177s,8619,2017-12-30 08:57:27,
64s,8638,2017-12-30 09:19:27,
185s,8641,2017-12-30 09:22:27,
159s,8643,2017-12-30 09:23:27,
69s,8647,2017-12-30 09:24:27,
176s,8648,2017-12-30 09:24:27,
188s,8657,2017-12-30 09:29:27,
166s,8660,2017-12-30 09:30:27,
103s,8661,2017-12-30 09:30:27,
154s,8665,2017-12-30 09:33:27,
192s,8668,2017-12-30 09:34:27,
142s,8669,2017-12-30 09:34:27,
35s,8674,2017-12-30 09:39:27,
89s,8679,2017-12-30 09:42:27,
67s,8681,2017-12-30 09:43:27,
51s,8687,2017-12-30 09:49:27,
175s,8691,2017-12-30 09:52:27,
61s,8693,2017-12-30 09:52:27,
119s,8702,2017-12-30 10:00:27,
194s,8712,2017-12-30 10:07:27,
85s,8719,2017-12-30 10:11:27,
18s,8743,2017-12-30 10:28:27,
157s,8821,2017-12-30 11:27:27,
9s,8830,2017-12-30 11:44:27,
134s,8877,2017-12-30 13:01:27,
193s,8880,2017-12-30 13:08:27,
195s,8936,2017-12-30 14:12:27,
6s,8972,2017-12-30 15:02:27,
145s,8975,2017-12-30 15:06:27,
30s,9005,2017-12-30 15:40:27,
150s,9015,2017-12-30 16:02:27,
25s,9084,2017-12-30 18:11:27,
13s,9107,2017-12-30 18:44:27,
155s,9111,2017-12-30 18:50:27,
184s,9138,2017-12-30 19:20:27,
52s,9241,2017-12-30 22:25:27,
100s,9247,2017-12-30 22:33:27,
36s,9276,2017-12-30 23:21:27,
92s,9311,2017-12-30 23:58:27,
165s,9312,2017-12-31 00:02:27,
95s,9329,2017-12-31 00:13:27,
121s,9338,2017-12-31 00:19:27,
11s,9341,2017-12-31 00:21:27,
180s,9353,2017-12-31 00:30:27,
45s,9400,2017-12-31 01:26:27,
19s,9422,2017-12-31 02:04:27,
74s,9445,2017-12-31 02:38:27,
40s,9476,2017-12-31 03:25:27,
5s,9480,2017-12-31 03:29:27,
21s,9519,2017-12-31 04:09:27,
28s,9530,2017-12-31 04:25:27,
167s,9559,2017-12-31 05:09:27,
12s,9560,2017-12-31 05:10:27,
123s,9588,2017-12-31 05:42:27,
27s,9652,2017-12-31 08:03:27,
24s,9716,2017-12-31 10:50:27,
17s,9744,2017-12-31 11:18:27,
99s,9786,2017-12-31 12:12:27,
149s,9821,2017-12-31 12:56:27,
165s,9835,2017-12-31 13:13:27,
73s,9896,2017-12-31 14:34:27,
36s,9937,2017-12-31 15:39:27,
123s,9958,2017-12-31 16:20:27,
88s,10016,2017-12-31 17:04:27,
52s,10017,2017-12-31 17:04:27,
126s,10028,2017-12-31 17:13:27,
85s,10033,2017-12-31 17:16:27,
97s,10036,2017-12-31 17:17:27,
145s,10041,2017-12-31 17:20:27,
7s,10044,2017-12-31 17:21:27,
0s,10053,2017-12-31 17:29:27,
64s,10057,2017-12-31 17:32:27,
57s,10060,2017-12-31 17:34:27,
48s,10063,2017-12-31 17:36:27,
170s,10067,2017-12-31 17:40:27,
182s,10069,2017-12-31 17:40:27,
14s,10143,2017-12-31 18:49:27,
132s,10183,2017-12-31 20:03:27,
169s,10201,2017-12-31 20:36:27,
146s,10248,2017-12-31 21:49:27,
153s,10275,2017-12-31 22:19:27,
143s,10296,2017-12-31 22:46:27,
13s,10304,2017-12-31 22:58:27,
53s,10314,2017-12-31 23:11:27,
142s,10359,2018-01-01 00:10:27,
139s,10378,2018-01-01 00:35:27,
159s,10393,2018-01-01 00:53:27,
160s,10394,2018-01-01 00:55:27,
197s,10428,2018-01-01 01:36:27,
86s,10454,2018-01-01 02:20:27,
77s,10458,2018-01-01 02:32:27,
12s,10492,2018-01-01 03:18:27,
1s,10531,2018-01-01 04:15:27,
47s,10554,2018-01-01 04:46:27,
168s,10573,2018-01-01 05:13:27,
81s,10582,2018-01-01 05:26:27,
98s,10610,2018-01-01 05:55:27,
188s,10651,2018-01-01 07:05:27,
161s,10689,2018-01-01 08:05:27,
103s,10723,2018-01-01 09:04:27,
108s,10743,2018-01-01 09:20:27,
84s,10752,2018-01-01 09:26:27,
78s,10763,2018-01-01 09:46:27,
91s,10805,2018-01-01 10:53:27,
49s,10816,2018-01-01 11:06:27,
151s,10841,2018-01-01 11:36:27,
177s,10877,2018-01-01 12:24:27,
173s,10918,2018-01-01 13:09:27,
6s,10926,2018-01-01 13:22:27,
3s,10967,2018-01-01 14:27:27,
66s,11002,2018-01-01 16:02:27,
9s,11042,2018-01-01 17:25:27,
100s,11043,2018-01-01 17:25:27,
37s,11108,2018-01-01 18:51:27,
63s,11152,2018-01-01 19:36:27,
56s,11157,2018-01-01 19:42:27,
110s,11171,2018-01-01 19:53:27,
37s,11176,2018-01-01 19:59:27,
71s,11209,2018-01-01 20:27:27,
21s,11227,2018-01-01 20:45:27,
95s,11249,2018-01-01 21:40:27,
101s,11269,2018-01-01 22:14:27,
100s,11278,2018-01-01 22:20:27,
2s,11311,2018-01-01 23:04:27,
172s,11348,2018-01-02 00:00:27,
108s,11353,2018-01-02 00:06:27,
84s,11357,2018-01-02 00:12:27,
103s,11361,2018-01-02 00:17:27,
79s,11375,2018-01-02 00:27:27,
128s,11380,2018-01-02 00:30:27,
188s,11422,2018-01-02 01:26:27,
94s,11444,2018-01-02 01:53:27,
38s,11477,2018-01-02 02:13:27,
51s,11503,2018-01-02 02:30:27,
160s,11514,2018-01-02 02:39:27,
153s,11518,2018-01-02 02:40:27,
124s,11525,2018-01-02 02:46:27,
14s,11528,2018-01-02 02:49:27,
57s,11529,2018-01-02 02:49:27,
119s,11530,2018-01-02 02:49:27,
53s,11531,2018-01-02 02:49:27,
117s,11536,2018-01-02 02:52:27,
182s,11538,2018-01-02 02:52:27,
145s,11548,2018-01-02 02:59:27,
192s,11553,2018-01-02 03:01:27,
7s,11557,2018-01-02 03:03:27,
170s,11560,2018-01-02 03:05:27,
4s,11627,2018-01-02 04:07:27,
133s,11653,2018-01-02 05:06:27,
23s,11656,2018-01-02 05:13:27,
137s,11684,2018-01-02 05:48:27,
92s,11697,2018-01-02 06:03:27,
169s,11741,2018-01-02 07:24:27,
31s,11769,2018-01-02 07:50:27,
180s,11801,2018-01-02 08:34:27,
129s,11827,2018-01-02 09:21:27,
40s,11852,2018-01-02 09:47:27,
162s,11864,2018-01-02 10:02:27,
104s,11927,2018-01-02 12:23:27,
89s,11952,2018-01-02 13:08:27,
20s,11972,2018-01-02 13:39:27,
78s,11999,2018-01-02 14:47:27,
130s,12012,2018-01-02 15:14:27,
18s,12061,2018-01-02 17:04:27,
47s,12088,2018-01-02 18:12:27,
64s,12108,2018-01-02 18:48:27,
125s,12133,2018-01-02 19:32:27,
196s,12187,2018-01-02 20:46:27,
185s,12197,2018-01-02 20:52:27,
165s,12202,2018-01-02 20:56:27,
96s,12224,2018-01-02 21:14:27,
59s,12270,2018-01-02 22:53:27,
5s,12291,2018-01-02 23:36:27,
174s,12331,2018-01-03 00:53:27,
0s,12389,2018-01-03 03:08:27,
152s,12408,2018-01-03 03:46:27,
70s,12409,2018-01-03 03:46:27,
179s,12459,2018-01-03 05:12:27,
195s,12491,2018-01-03 05:42:27,
165s,12492,2018-01-03 05:44:27,
189s,12495,2018-01-03 05:49:27,
149s,12511,2018-01-03 06:02:27,
55s,12531,2018-01-03 06:25:27,
148s,12564,2018-01-03 07:03:27,
122s,12570,2018-01-03 07:09:27,
182s,12629,2018-01-03 08:06:27,
162s,12636,2018-01-03 08:14:27,
31s,12639,2018-01-03 08:16:27,
58s,12657,2018-01-03 08:29:27,
180s,12663,2018-01-03 08:32:27,
160s,12665,2018-01-03 08:34:27,
119s,12667,2018-01-03 08:35:27,
153s,12672,2018-01-03 08:39:27,
94s,12707,2018-01-03 09:04:27,
92s,12730,2018-01-03 09:23:27,
193s,12743,2018-01-03 09:46:27,
42s,12764,2018-01-03 10:12:27,
26s,12795,2018-01-03 11:06:27,
64s,12822,2018-01-03 11:55:27,
28s,12859,2018-01-03 13:00:27,
49s,12870,2018-01-03 13:21:27,
18s,12902,2018-01-03 14:21:27,
65s,12919,2018-01-03 14:59:27,
114s,12970,2018-01-03 16:26:27,
136s,13005,2018-01-03 16:56:27,
52s,13007,2018-01-03 16:57:27,
12s,13015,2018-01-03 17:08:27,
126s,13048,2018-01-03 17:59:27,
104s,13099,2018-01-03 19:41:27,
186s,13153,2018-01-03 21:18:27,
85s,13198,2018-01-03 23:01:27,
125s,13225,2018-01-03 23:39:27,
168s,13233,2018-01-03 23:50:27,
103s,13266,2018-01-04 00:18:27,
32s,13268,2018-01-04 00:22:27,
167s,13283,2018-01-04 00:44:27,
173s,13334,2018-01-04 02:37:27,
77s,13368,2018-01-04 04:12:27,
37s,13407,2018-01-04 05:05:27,
6s,13412,2018-01-04 05:11:27,
110s,13418,2018-01-04 05:15:27,
63s,13429,2018-01-04 05:26:27,
54s,13473,2018-01-04 06:16:27,
37s,13501,2018-01-04 06:47:27,
110s,13502,2018-01-04 06:49:27,
75s,13543,2018-01-04 07:35:27,
163s,13550,2018-01-04 07:46:27,
177s,13558,2018-01-04 08:00:27,
9s,13613,2018-01-04 09:21:27,
168s,13624,2018-01-04 09:31:27,
22s,13644,2018-01-04 09:54:27,
126s,13689,2018-01-04 10:44:27,
36s,13704,2018-01-04 10:55:27,
42s,13713,2018-01-04 11:02:27,
193s,13718,2018-01-04 11:07:27,
120s,13724,2018-01-04 11:11:27,
180s,13762,2018-01-04 11:35:27,
119s,13773,2018-01-04 11:43:27,
10s,13823,2018-01-04 13:27:27,
188s,13840,2018-01-04 14:01:27,
77s,13865,2018-01-04 14:44:27,
29s,13899,2018-01-04 16:20:27,
103s,13997,2018-01-04 19:37:27,
83s,14002,2018-01-04 19:41:27,
105s,14015,2018-01-04 19:52:27,
8s,14028,2018-01-04 20:03:27,
117s,14055,2018-01-04 20:43:27,
125s,14071,2018-01-04 21:17:27,
108s,14104,2018-01-04 22:23:27,
102s,14131,2018-01-04 23:11:27,
130s,14156,2018-01-04 23:54:27,
61s,14184,2018-01-05 00:48:27,
122s,14204,2018-01-05 01:13:27,
94s,14215,2018-01-05 01:20:27,
189s,14227,2018-01-05 01:30:27,
55s,14234,2018-01-05 01:33:27,
96s,14288,2018-01-05 02:59:27,
2s,14315,2018-01-05 03:44:27,
27s,14350,2018-01-05 05:03:27,
34s,14369,2018-01-05 05:39:27,
62s,14393,2018-01-05 06:20:27,
189s,14427,2018-01-05 06:52:27,
1s,14430,2018-01-05 06:55:27,
121s,14449,2018-01-05 07:17:27,
115s,14498,2018-01-05 08:32:27,
161s,14503,2018-01-05 08:39:27,
39s,14520,2018-01-05 08:55:27,
63s,14547,2018-01-05 09:23:27,
108s,14551,2018-01-05 09:26:27,
20s,14568,2018-01-05 09:43:27,
26s,14580,2018-01-05 09:53:27,
129s,14614,2018-01-05 10:43:27,
14s,14623,2018-01-05 10:58:27,
124s,14641,2018-01-05 11:16:27,
77s,14672,2018-01-05 12:04:27,
162s,14681,2018-01-05 12:21:27,
38s,14712,2018-01-05 13:15:27,
152s,14714,2018-01-05 13:20:27,
170s,14744,2018-01-05 14:12:27,
