Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
44CP,2017-12-25 03:34:32,2017-12-25 03:34:32,Product Delivered,process activity,clerk,1c,product,44p,1455
61CP,2017-12-25 03:34:32,2017-12-25 03:34:32,check if the product was shaked,process activity,clerk,1c,product,61p,1456
71CP,2017-12-25 03:15:32,2017-12-25 03:37:32,Request product,process activity,clerk,1c,product,71p,1434
71CP,2017-12-25 03:37:32,2017-12-25 03:37:32,Assgin robot,process activity,robot,5r,shelf,1s,1460
61CP,2017-12-25 03:46:32,2017-12-25 03:46:32,Product Delivered,process activity,clerk,1c,product,61p,1464
90CP,2017-12-25 03:47:32,2017-12-25 03:47:32,check if the product was shaked,process activity,clerk,1c,product,90p,1467
83CP,2017-12-25 03:35:32,2017-12-25 03:58:32,Request product,process activity,clerk,1c,product,83p,1458
83CP,2017-12-25 03:58:32,2017-12-25 03:58:32,Assgin robot,process activity,robot,9r,shelf,0s,1476
89CP,2017-12-25 03:46:32,2017-12-25 04:01:32,Request product,process activity,clerk,1c,product,89p,1465
89CP,2017-12-25 04:02:32,2017-12-25 04:02:32,Assgin robot,process activity,robot,7r,shelf,4s,1479
90CP,2017-12-25 04:12:32,2017-12-25 04:12:32,Product Delivered,process activity,clerk,1c,product,90p,1485
87CP,2017-12-25 04:14:32,2017-12-25 04:14:32,check if the product was shaked,process activity,clerk,1c,product,87p,1488
87CP,2017-12-25 04:29:32,2017-12-25 04:29:32,Product Delivered,process activity,clerk,1c,product,87p,1505
58CP,2017-12-25 04:29:32,2017-12-25 04:29:32,check if the product was shaked,process activity,clerk,1c,product,58p,1506
22CP,2017-12-25 04:13:32,2017-12-25 04:36:32,Request product,process activity,clerk,1c,product,22p,1486
22CP,2017-12-25 04:36:32,2017-12-25 04:36:32,Assgin robot,process activity,robot,8r,shelf,2s,1509
58CP,2017-12-25 04:46:32,2017-12-25 04:46:32,Product Delivered,process activity,clerk,1c,product,58p,1516
65CP,2017-12-25 04:49:32,2017-12-25 04:49:32,check if the product was shaked,process activity,clerk,1c,product,65p,1519
65CP,2017-12-25 05:06:32,2017-12-25 05:06:32,Product Delivered,process activity,clerk,1c,product,65p,1530
71CP,2017-12-25 05:07:32,2017-12-25 05:07:32,check if the product was shaked,process activity,clerk,1c,product,71p,1531
71CP,2017-12-25 05:21:32,2017-12-25 05:21:32,Product Delivered,process activity,clerk,1c,product,71p,1536
17CP,2017-12-25 05:22:32,2017-12-25 05:22:32,check if the product was shaked,process activity,clerk,1c,product,17p,1538
17CP,2017-12-25 05:37:32,2017-12-25 05:37:32,Product Delivered,process activity,clerk,1c,product,17p,1543
89CP,2017-12-25 05:38:32,2017-12-25 05:38:32,check if the product was shaked,process activity,clerk,1c,product,89p,1544
88CP,2017-12-25 05:21:32,2017-12-25 05:44:32,Request product,process activity,clerk,1c,product,88p,1537
88CP,2017-12-25 05:44:32,2017-12-25 05:44:32,Assgin robot,process activity,robot,5r,shelf,4s,1548
89CP,2017-12-25 05:49:32,2017-12-25 05:49:32,Product Delivered,process activity,clerk,1c,product,89p,1553
22CP,2017-12-25 05:50:32,2017-12-25 05:50:32,check if the product was shaked,process activity,clerk,1c,product,22p,1554
38CP,2017-12-25 05:51:32,2017-12-25 05:57:32,Request product,process activity,clerk,1c,product,38p,1556
38CP,2017-12-25 05:57:32,2017-12-25 05:57:32,Assgin robot,process activity,robot,7r,shelf,1s,1559
22CP,2017-12-25 06:11:32,2017-12-25 06:12:32,Product Delivered,process activity,clerk,1c,product,22p,1566
95CP,2017-12-25 06:12:32,2017-12-25 06:12:32,check if the product was shaked,process activity,clerk,1c,product,95p,1568
