Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
62RP,2017-12-25 03:03:17,2017-12-25 03:21:17,move shelf to dock,process activity,robot,8r,shelf,2s,1404
60RP,2017-12-25 03:20:17,2017-12-25 03:23:17,move shelf from dock,process activity,robot,3r,shelf,4s,1428
23RP,2017-12-25 03:11:17,2017-12-25 03:25:17,go to approriate shelf,process activity,robot,7r,shelf,0s,1421
23RP,2017-12-25 03:27:17,2017-12-25 03:30:17,move shelf to dock,process activity,robot,7r,shelf,0s,1435
65RP,2017-12-25 03:28:17,2017-12-25 03:32:17,putdown current shelf,process activity,robot,0r,shelf,1s,1438
62RP,2017-12-25 03:32:17,2017-12-25 03:37:17,move shelf from dock,process activity,robot,8r,shelf,2s,1441
65RP,2017-12-25 03:33:17,2017-12-25 03:45:17,go to approriate shelf,process activity,robot,0r,shelf,4s,1442
15RP,2017-12-25 03:44:17,2017-12-25 03:47:17,putdown current shelf,process activity,robot,2r,shelf,-1s,1449
23RP,2017-12-25 03:36:17,2017-12-25 03:50:17,move shelf from dock,process activity,robot,7r,shelf,0s,1445
15RP,2017-12-25 03:48:17,2017-12-25 03:50:17,go to approriate shelf,process activity,robot,2r,shelf,2s,1453
65RP,2017-12-25 03:46:17,2017-12-25 03:51:17,move shelf to dock,process activity,robot,0r,shelf,4s,1451
65RP,2017-12-25 03:56:17,2017-12-25 04:09:17,move shelf from dock,process activity,robot,0r,shelf,4s,1461
15RP,2017-12-25 04:06:17,2017-12-25 04:14:17,reduce speed,process activity,robot,2r,shelf,2s,1463
15RP,2017-12-25 03:53:17,2017-12-25 04:14:17,move shelf to dock,process activity,robot,2r,shelf,2s,1458
15RP,2017-12-25 04:19:17,2017-12-25 04:33:17,move shelf from dock,process activity,robot,2r,shelf,2s,1472
84RP,2017-12-25 04:47:17,2017-12-25 04:48:17,putdown current shelf,process activity,robot,5r,shelf,0s,1478
84RP,2017-12-25 04:48:17,2017-12-25 04:51:17,go to approriate shelf,process activity,robot,5r,shelf,2s,1481
90RP,2017-12-25 05:04:17,2017-12-25 05:06:17,putdown current shelf,process activity,robot,7r,shelf,0s,1488
90RP,2017-12-25 05:07:17,2017-12-25 05:10:17,go to approriate shelf,process activity,robot,7r,shelf,3s,1489
84RP,2017-12-25 05:03:17,2017-12-25 05:14:17,reduce speed,process activity,robot,5r,shelf,2s,1486
84RP,2017-12-25 04:53:17,2017-12-25 05:14:17,move shelf to dock,process activity,robot,5r,shelf,2s,1483
90RP,2017-12-25 05:26:17,2017-12-25 05:28:17,reduce speed,process activity,robot,7r,shelf,3s,1502
90RP,2017-12-25 05:12:17,2017-12-25 05:28:17,move shelf to dock,process activity,robot,7r,shelf,3s,1495
94RP,2017-12-25 05:28:17,2017-12-25 05:31:17,putdown current shelf,process activity,robot,4r,shelf,1s,1506
84RP,2017-12-25 05:20:17,2017-12-25 05:34:17,move shelf from dock,process activity,robot,5r,shelf,2s,1501
94RP,2017-12-25 05:31:17,2017-12-25 05:44:17,go to approriate shelf,process activity,robot,4r,shelf,2s,1510
90RP,2017-12-25 05:34:17,2017-12-25 05:47:17,move shelf from dock,process activity,robot,7r,shelf,3s,1513
21RP,2017-12-25 06:00:17,2017-12-25 06:05:17,putdown current shelf,process activity,robot,5r,shelf,2s,1526
21RP,2017-12-25 06:05:17,2017-12-25 06:08:17,go to approriate shelf,process activity,robot,5r,shelf,4s,1527
94RP,2017-12-25 05:59:17,2017-12-25 06:11:17,reduce speed,process activity,robot,4r,shelf,2s,1524
94RP,2017-12-25 05:45:17,2017-12-25 06:11:17,move shelf to dock,process activity,robot,4r,shelf,2s,1520
94RP,2017-12-25 06:17:17,2017-12-25 06:28:17,move shelf from dock,process activity,robot,4r,shelf,2s,1541
21RP,2017-12-25 06:23:17,2017-12-25 06:30:17,reduce speed,process activity,robot,5r,shelf,4s,1544
21RP,2017-12-25 06:09:17,2017-12-25 06:30:17,move shelf to dock,process activity,robot,5r,shelf,4s,1532
20RP,2017-12-25 06:20:17,2017-12-25 06:36:17,reduce speed,process activity,robot,7r,shelf,3s,1542
20RP,2017-12-25 06:07:17,2017-12-25 06:36:17,move shelf to dock,process activity,robot,7r,shelf,3s,1530
21RP,2017-12-25 06:37:17,2017-12-25 06:50:17,move shelf from dock,process activity,robot,5r,shelf,4s,1554
20RP,2017-12-25 06:41:17,2017-12-25 06:53:17,move shelf from dock,process activity,robot,7r,shelf,3s,1558
25RP,2017-12-25 06:56:17,2017-12-25 07:00:17,putdown current shelf,process activity,robot,5r,shelf,4s,1570
25RP,2017-12-25 07:01:17,2017-12-25 07:13:17,go to approriate shelf,process activity,robot,5r,shelf,1s,1571
4RP,2017-12-25 07:04:17,2017-12-25 07:14:17,reduce speed,process activity,robot,4r,shelf,2s,1573
4RP,2017-12-25 06:51:17,2017-12-25 07:14:17,move shelf to dock,process activity,robot,4r,shelf,2s,1566
4RP,2017-12-25 07:20:17,2017-12-25 07:30:17,move shelf from dock,process activity,robot,4r,shelf,2s,1583
25RP,2017-12-25 07:25:17,2017-12-25 07:37:17,reduce speed,process activity,robot,5r,shelf,1s,1584
25RP,2017-12-25 07:15:17,2017-12-25 07:37:17,move shelf to dock,process activity,robot,5r,shelf,1s,1576
25RP,2017-12-25 07:42:17,2017-12-25 07:44:17,move shelf from dock,process activity,robot,5r,shelf,1s,1590
79RP,2017-12-25 08:18:17,2017-12-25 08:20:17,putdown current shelf,process activity,robot,5r,shelf,1s,1598
79RP,2017-12-25 08:20:17,2017-12-25 08:33:17,go to approriate shelf,process activity,robot,5r,shelf,2s,1599
79RP,2017-12-25 08:35:17,2017-12-25 08:37:17,move shelf to dock,process activity,robot,5r,shelf,2s,1601
79RP,2017-12-25 08:44:17,2017-12-25 08:47:17,move shelf from dock,process activity,robot,5r,shelf,2s,1607
