Shelf Id,Event Id,Timestamp, 
114s,2316,2017-12-25 12:53:27,
111s,2328,2017-12-25 13:01:27,
79s,2348,2017-12-25 13:13:27,
158s,2358,2017-12-25 13:21:27,
10s,2364,2017-12-25 13:25:27,
156s,2367,2017-12-25 13:27:27,
8s,2419,2017-12-25 14:02:27,
74s,2456,2017-12-25 14:30:27,
14s,2461,2017-12-25 14:33:27,
144s,2512,2017-12-25 15:02:27,
25s,2561,2017-12-25 15:42:27,
150s,2575,2017-12-25 15:53:27,
45s,2608,2017-12-25 16:17:27,
106s,2621,2017-12-25 16:27:27,
96s,2668,2017-12-25 17:00:27,
58s,2695,2017-12-25 17:21:27,
113s,2736,2017-12-25 18:12:27,
106s,2789,2017-12-25 18:35:27,
91s,2841,2017-12-25 19:08:27,
188s,2861,2017-12-25 19:22:27,
15s,2865,2017-12-25 19:25:27,
123s,2871,2017-12-25 19:29:27,
160s,2872,2017-12-25 19:29:27,
98s,2875,2017-12-25 19:31:27,
172s,2876,2017-12-25 19:31:27,
0s,2878,2017-12-25 19:33:27,
42s,2881,2017-12-25 19:34:27,
86s,2883,2017-12-25 19:34:27,
1s,2884,2017-12-25 19:34:27,
50s,2891,2017-12-25 19:42:27,
163s,2895,2017-12-25 19:44:27,
8s,2897,2017-12-25 19:45:27,
76s,2900,2017-12-25 19:46:27,
90s,2908,2017-12-25 19:50:27,
196s,2913,2017-12-25 19:56:27,
129s,2933,2017-12-25 20:12:27,
74s,2939,2017-12-25 20:16:27,
18s,2941,2017-12-25 20:16:27,
39s,2950,2017-12-25 20:22:27,
165s,2951,2017-12-25 20:22:27,
105s,2957,2017-12-25 20:25:27,
97s,2967,2017-12-25 20:32:27,
81s,2971,2017-12-25 20:33:27,
55s,2976,2017-12-25 20:35:27,
118s,2978,2017-12-25 20:36:27,
104s,2994,2017-12-25 20:46:27,
191s,2998,2017-12-25 20:47:27,
135s,2999,2017-12-25 20:48:27,
28s,3003,2017-12-25 20:49:27,
66s,3006,2017-12-25 20:50:27,
178s,3025,2017-12-25 21:05:27,
184s,3041,2017-12-25 21:15:27,
155s,3050,2017-12-25 21:20:27,
6s,3053,2017-12-25 21:21:27,
13s,3059,2017-12-25 21:26:27,
154s,3069,2017-12-25 21:32:27,
102s,3078,2017-12-25 21:38:27,
169s,3081,2017-12-25 21:39:27,
168s,3091,2017-12-25 21:46:27,
25s,3105,2017-12-25 21:54:27,
70s,3112,2017-12-25 21:56:27,
4s,3135,2017-12-25 22:06:27,
19s,3170,2017-12-25 22:31:27,
38s,3174,2017-12-25 22:34:27,
147s,3186,2017-12-25 22:43:27,
134s,3289,2017-12-25 23:56:27,
43s,3333,2017-12-26 00:27:27,
115s,3363,2017-12-26 00:51:27,
35s,3390,2017-12-26 01:33:27,
75s,3440,2017-12-26 02:42:27,
83s,3450,2017-12-26 02:58:27,
73s,3461,2017-12-26 03:06:27,
164s,3492,2017-12-26 03:55:27,
14s,3516,2017-12-26 04:07:27,
129s,3537,2017-12-26 04:23:27,
25s,3538,2017-12-26 04:23:27,
18s,3540,2017-12-26 04:23:27,
184s,3552,2017-12-26 04:32:27,
113s,3553,2017-12-26 04:32:27,
170s,3586,2017-12-26 04:48:27,
13s,3588,2017-12-26 04:49:27,
118s,3590,2017-12-26 04:51:27,
167s,3638,2017-12-26 05:25:27,
81s,3641,2017-12-26 05:26:27,
50s,3642,2017-12-26 05:26:27,
188s,3651,2017-12-26 05:32:27,
98s,3654,2017-12-26 05:34:27,
69s,3656,2017-12-26 05:34:27,
172s,3667,2017-12-26 05:42:27,
60s,3676,2017-12-26 05:49:27,
123s,3679,2017-12-26 05:50:27,
196s,3680,2017-12-26 05:50:27,
90s,3683,2017-12-26 05:52:27,
91s,3686,2017-12-26 05:54:27,
160s,3689,2017-12-26 05:56:27,
165s,3695,2017-12-26 06:00:27,
105s,3696,2017-12-26 06:00:27,
150s,3698,2017-12-26 06:01:27,
100s,3717,2017-12-26 06:09:27,
163s,3718,2017-12-26 06:09:27,
127s,3727,2017-12-26 06:17:27,
6s,3745,2017-12-26 06:34:27,
16s,3749,2017-12-26 06:36:27,
84s,3762,2017-12-26 06:44:27,
73s,3796,2017-12-26 07:07:27,
145s,3840,2017-12-26 07:36:27,
120s,3850,2017-12-26 07:45:27,
154s,3877,2017-12-26 08:03:27,
143s,3888,2017-12-26 08:11:27,
185s,3937,2017-12-26 09:06:27,
24s,3947,2017-12-26 09:27:27,
37s,3976,2017-12-26 10:08:27,
32s,4035,2017-12-26 11:22:27,
43s,4049,2017-12-26 11:37:27,
83s,4062,2017-12-26 11:49:27,
44s,4074,2017-12-26 12:02:27,
132s,4160,2017-12-26 14:20:27,
146s,4168,2017-12-26 14:28:27,
38s,4183,2017-12-26 14:42:27,
65s,4193,2017-12-26 14:54:27,
119s,4221,2017-12-26 15:26:27,
5s,4252,2017-12-26 15:54:27,
171s,4258,2017-12-26 15:59:27,
149s,4269,2017-12-26 16:09:27,
175s,4287,2017-12-26 16:24:27,
110s,4331,2017-12-26 17:20:27,
116s,4332,2017-12-26 17:21:27,
29s,4363,2017-12-26 18:07:27,
48s,4396,2017-12-26 18:39:27,
79s,4420,2017-12-26 19:08:27,
155s,4434,2017-12-26 19:23:27,
137s,4442,2017-12-26 19:39:27,
174s,4472,2017-12-26 20:17:27,
26s,4501,2017-12-26 21:23:27,
114s,4532,2017-12-26 22:07:27,
66s,4546,2017-12-26 22:16:27,
68s,4559,2017-12-26 22:27:27,
22s,4582,2017-12-26 22:48:27,
56s,4597,2017-12-26 22:59:27,
186s,4612,2017-12-26 23:14:27,
9s,4652,2017-12-27 00:14:27,
45s,4653,2017-12-27 00:15:27,
85s,4699,2017-12-27 01:09:27,
153s,4712,2017-12-27 01:21:27,
57s,4731,2017-12-27 01:47:27,
94s,4746,2017-12-27 02:14:27,
106s,4873,2017-12-27 05:30:27,
97s,4906,2017-12-27 06:02:27,
182s,4933,2017-12-27 06:47:27,
36s,4946,2017-12-27 07:02:27,
77s,4967,2017-12-27 07:28:27,
128s,4991,2017-12-27 08:14:27,
141s,5017,2017-12-27 09:03:27,
27s,5040,2017-12-27 09:44:27,
51s,5075,2017-12-27 10:32:27,
128s,5135,2017-12-27 12:21:27,
12s,5159,2017-12-27 12:47:27,
72s,5168,2017-12-27 12:54:27,
30s,5182,2017-12-27 13:01:27,
29s,5216,2017-12-27 13:23:27,
79s,5227,2017-12-27 13:30:27,
114s,5228,2017-12-27 13:31:27,
140s,5285,2017-12-27 13:59:27,
137s,5299,2017-12-27 14:09:27,
26s,5304,2017-12-27 14:13:27,
48s,5317,2017-12-27 14:23:27,
173s,5318,2017-12-27 14:23:27,
65s,5321,2017-12-27 14:25:27,
141s,5322,2017-12-27 14:25:27,
146s,5325,2017-12-27 14:27:27,
171s,5326,2017-12-27 14:27:27,
1s,5329,2017-12-27 14:30:27,
132s,5352,2017-12-27 14:50:27,
110s,5359,2017-12-27 14:57:27,
143s,5374,2017-12-27 15:08:27,
105s,5382,2017-12-27 15:13:27,
172s,5383,2017-12-27 15:13:27,
81s,5384,2017-12-27 15:13:27,
84s,5385,2017-12-27 15:13:27,
60s,5387,2017-12-27 15:14:27,
118s,5388,2017-12-27 15:14:27,
28s,5389,2017-12-27 15:14:27,
91s,5391,2017-12-27 15:15:27,
175s,5392,2017-12-27 15:15:27,
167s,5393,2017-12-27 15:15:27,
90s,5398,2017-12-27 15:19:27,
25s,5400,2017-12-27 15:19:27,
150s,5405,2017-12-27 15:22:27,
188s,5408,2017-12-27 15:25:27,
184s,5412,2017-12-27 15:26:27,
73s,5427,2017-12-27 15:35:27,
165s,5430,2017-12-27 15:36:27,
83s,5442,2017-12-27 15:47:27,
185s,5449,2017-12-27 15:52:27,
37s,5452,2017-12-27 15:54:27,
13s,5456,2017-12-27 15:57:27,
160s,5461,2017-12-27 16:00:27,
154s,5467,2017-12-27 16:03:27,
32s,5469,2017-12-27 16:05:27,
180s,5498,2017-12-27 16:23:27,
43s,5501,2017-12-27 16:25:27,
50s,5525,2017-12-27 16:44:27,
174s,5542,2017-12-27 16:56:27,
36s,5544,2017-12-27 16:56:27,
121s,5548,2017-12-27 16:58:27,
123s,5594,2017-12-27 17:26:27,
70s,5700,2017-12-27 19:09:27,
54s,5755,2017-12-27 20:46:27,
186s,5764,2017-12-27 20:53:27,
85s,5777,2017-12-27 21:16:27,
130s,5796,2017-12-27 21:36:27,
35s,5825,2017-12-27 22:22:27,
22s,5858,2017-12-27 23:17:27,
151s,5871,2017-12-27 23:30:27,
161s,5896,2017-12-27 23:55:27,
33s,5907,2017-12-28 00:01:27,
67s,5929,2017-12-28 00:25:27,
4s,5955,2017-12-28 01:13:27,
0s,5986,2017-12-28 01:48:27,
51s,5996,2017-12-28 02:07:27,
166s,6013,2017-12-28 02:21:27,
181s,6047,2017-12-28 03:10:27,
142s,6065,2017-12-28 03:34:27,
45s,6080,2017-12-28 04:02:27,
164s,6105,2017-12-28 04:44:27,
102s,6106,2017-12-28 04:46:27,
125s,6126,2017-12-28 05:04:27,
99s,6179,2017-12-28 06:41:27,
9s,6253,2017-12-28 09:02:27,
192s,6269,2017-12-28 09:22:27,
144s,6272,2017-12-28 09:25:27,
107s,6314,2017-12-28 10:20:27,
62s,6336,2017-12-28 10:57:27,
24s,6399,2017-12-28 12:28:27,
94s,6419,2017-12-28 12:47:27,
113s,6441,2017-12-28 13:08:27,
139s,6464,2017-12-28 13:39:27,
14s,6489,2017-12-28 14:29:27,
1s,6560,2017-12-28 15:09:27,
161s,6561,2017-12-28 15:09:27,
132s,6570,2017-12-28 15:14:27,
166s,6593,2017-12-28 15:28:27,
174s,6603,2017-12-28 15:36:27,
4s,6614,2017-12-28 15:44:27,
0s,6615,2017-12-28 15:44:27,
48s,6640,2017-12-28 16:03:27,
167s,6641,2017-12-28 16:03:27,
160s,6643,2017-12-28 16:05:27,
26s,6655,2017-12-28 16:17:27,
73s,6660,2017-12-28 16:20:27,
151s,6666,2017-12-28 16:23:27,
104s,6667,2017-12-28 16:23:27,
36s,6676,2017-12-28 16:31:27,
82s,6678,2017-12-28 16:32:27,
130s,6680,2017-12-28 16:34:27,
123s,6682,2017-12-28 16:34:27,
70s,6686,2017-12-28 16:36:27,
118s,6689,2017-12-28 16:37:27,
28s,6690,2017-12-28 16:37:27,
180s,6695,2017-12-28 16:41:27,
60s,6698,2017-12-28 16:42:27,
32s,6699,2017-12-28 16:42:27,
57s,6704,2017-12-28 16:47:27,
91s,6711,2017-12-28 16:52:27,
141s,6716,2017-12-28 16:56:27,
150s,6725,2017-12-28 17:00:27,
30s,6733,2017-12-28 17:05:27,
171s,6734,2017-12-28 17:05:27,
173s,6738,2017-12-28 17:08:27,
137s,6740,2017-12-28 17:09:27,
188s,6756,2017-12-28 17:17:27,
146s,6759,2017-12-28 17:18:27,
105s,6760,2017-12-28 17:18:27,
52s,6762,2017-12-28 17:18:27,
197s,6775,2017-12-28 17:26:27,
8s,6792,2017-12-28 17:38:27,
194s,6803,2017-12-28 17:46:27,
75s,6818,2017-12-28 17:58:27,
106s,6824,2017-12-28 18:01:27,
6s,6975,2017-12-28 20:36:27,
190s,6987,2017-12-28 20:49:27,
158s,7006,2017-12-28 21:05:27,
193s,7043,2017-12-28 21:48:27,
39s,7074,2017-12-28 22:29:27,
21s,7102,2017-12-28 23:22:27,
40s,7145,2017-12-29 00:17:27,
199s,7167,2017-12-29 00:48:27,
135s,7200,2017-12-29 01:36:27,
198s,7214,2017-12-29 01:51:27,
177s,7255,2017-12-29 02:32:27,
156s,7291,2017-12-29 03:18:27,
78s,7293,2017-12-29 03:24:27,
126s,7323,2017-12-29 04:09:27,
120s,7350,2017-12-29 04:58:27,
65s,7379,2017-12-29 05:41:27,
67s,7439,2017-12-29 07:19:27,
27s,7478,2017-12-29 08:05:27,
143s,7505,2017-12-29 08:28:27,
183s,7532,2017-12-29 08:53:27,
176s,7558,2017-12-29 09:22:27,
157s,7588,2017-12-29 09:56:27,
113s,7607,2017-12-29 10:21:27,
134s,7621,2017-12-29 10:40:27,
99s,7638,2017-12-29 10:55:27,
89s,7662,2017-12-29 11:22:27,
12s,7674,2017-12-29 11:38:27,
10s,7688,2017-12-29 11:55:27,
54s,7707,2017-12-29 12:15:27,
162s,7713,2017-12-29 12:25:27,
164s,7774,2017-12-29 13:57:27,
47s,7802,2017-12-29 14:25:27,
3s,7810,2017-12-29 14:33:27,
25s,7814,2017-12-29 14:41:27,
17s,7855,2017-12-29 15:47:27,
131s,7888,2017-12-29 16:38:27,
152s,7921,2017-12-29 17:28:27,
175s,7943,2017-12-29 17:57:27,
147s,7944,2017-12-29 17:58:27,
191s,8005,2017-12-29 19:40:27,
44s,8017,2017-12-29 20:03:27,
138s,8051,2017-12-29 21:07:27,
95s,8078,2017-12-29 22:04:27,
17s,8094,2017-12-29 22:26:27,
89s,8137,2017-12-29 22:57:27,
164s,8143,2017-12-29 23:00:27,
10s,8151,2017-12-29 23:05:27,
172s,8165,2017-12-29 23:20:27,
183s,8195,2017-12-29 23:39:27,
67s,8206,2017-12-29 23:47:27,
143s,8215,2017-12-29 23:53:27,
174s,8289,2017-12-30 00:31:27,
184s,8307,2017-12-30 00:46:27,
21s,8311,2017-12-30 00:50:27,
199s,8313,2017-12-30 00:51:27,
141s,8316,2017-12-30 00:53:27,
166s,8323,2017-12-30 00:57:27,
105s,8327,2017-12-30 01:01:27,
156s,8335,2017-12-30 01:05:27,
36s,8354,2017-12-30 01:21:27,
60s,8359,2017-12-30 01:24:27,
198s,8362,2017-12-30 01:26:27,
137s,8365,2017-12-30 01:29:27,
106s,8367,2017-12-30 01:30:27,
91s,8370,2017-12-30 01:32:27,
70s,8373,2017-12-30 01:34:27,
40s,8375,2017-12-30 01:35:27,
104s,8383,2017-12-30 01:39:27,
151s,8385,2017-12-30 01:40:27,
32s,8386,2017-12-30 01:40:27,
160s,8390,2017-12-30 01:42:27,
8s,8392,2017-12-30 01:44:27,
48s,8395,2017-12-30 01:47:27,
5s,8396,2017-12-30 01:47:27,
126s,8397,2017-12-30 01:47:27,
109s,8400,2017-12-30 01:49:27,
1s,8403,2017-12-30 01:50:27,
188s,8404,2017-12-30 01:51:27,
146s,8408,2017-12-30 01:55:27,
131s,8526,2017-12-30 03:21:27,
68s,8558,2017-12-30 04:13:27,
2s,8576,2017-12-30 04:34:27,
49s,8604,2017-12-30 05:20:27,
88s,8616,2017-12-30 05:33:27,
0s,8630,2017-12-30 05:48:27,
77s,8685,2017-12-30 07:32:27,
45s,8713,2017-12-30 08:10:27,
99s,8720,2017-12-30 08:23:27,
125s,8722,2017-12-30 08:24:27,
159s,8751,2017-12-30 09:01:27,
132s,8763,2017-12-30 09:21:27,
26s,8795,2017-12-30 09:54:27,
97s,8803,2017-12-30 10:02:27,
110s,8818,2017-12-30 10:22:27,
41s,8840,2017-12-30 10:42:27,
63s,8857,2017-12-30 11:04:27,
75s,8865,2017-12-30 11:12:27,
180s,8894,2017-12-30 11:52:27,
154s,8901,2017-12-30 11:57:27,
101s,8920,2017-12-30 12:23:27,
74s,8948,2017-12-30 12:50:27,
96s,8949,2017-12-30 12:52:27,
189s,9003,2017-12-30 14:28:27,
69s,9025,2017-12-30 14:59:27,
114s,9075,2017-12-30 16:33:27,
23s,9086,2017-12-30 16:57:27,
136s,9134,2017-12-30 18:58:27,
176s,9164,2017-12-30 19:51:27,
187s,9188,2017-12-30 20:30:27,
72s,9220,2017-12-30 21:29:27,
83s,9258,2017-12-30 22:57:27,
39s,9293,2017-12-30 23:50:27,
4s,9315,2017-12-31 00:18:27,
163s,9365,2017-12-31 02:28:27,
13s,9381,2017-12-31 02:42:27,
182s,9389,2017-12-31 02:47:27,
89s,9406,2017-12-31 03:03:27,
111s,9418,2017-12-31 03:17:27,
162s,9463,2017-12-31 04:35:27,
170s,9471,2017-12-31 04:48:27,
94s,9507,2017-12-31 05:24:27,
93s,9511,2017-12-31 05:28:27,
62s,9513,2017-12-31 05:29:27,
163s,9548,2017-12-31 06:12:27,
85s,9563,2017-12-31 06:26:27,
114s,9572,2017-12-31 06:33:27,
110s,9594,2017-12-31 06:53:27,
66s,9625,2017-12-31 07:15:27,
88s,9641,2017-12-31 07:26:27,
97s,9642,2017-12-31 07:26:27,
125s,9643,2017-12-31 07:26:27,
68s,9658,2017-12-31 07:36:27,
32s,9723,2017-12-31 08:25:27,
48s,9724,2017-12-31 08:26:27,
141s,9726,2017-12-31 08:27:27,
160s,9729,2017-12-31 08:29:27,
104s,9730,2017-12-31 08:29:27,
184s,9734,2017-12-31 08:32:27,
146s,9738,2017-12-31 08:36:27,
199s,9741,2017-12-31 08:38:27,
105s,9748,2017-12-31 08:44:27,
143s,9749,2017-12-31 08:44:27,
74s,9841,2017-12-31 10:19:27,
154s,9902,2017-12-31 11:41:27,
113s,9907,2017-12-31 11:56:27,
27s,9935,2017-12-31 12:23:27,
73s,10002,2017-12-31 14:35:27,
21s,10014,2017-12-31 14:51:27,
82s,10035,2017-12-31 15:18:27,
59s,10047,2017-12-31 15:37:27,
151s,10073,2017-12-31 16:14:27,
130s,10099,2017-12-31 16:45:27,
171s,10127,2017-12-31 17:21:27,
9s,10152,2017-12-31 17:56:27,
11s,10158,2017-12-31 18:03:27,
186s,10215,2017-12-31 19:55:27,
193s,10288,2017-12-31 22:37:27,
158s,10302,2017-12-31 22:54:27,
39s,10324,2017-12-31 23:16:27,
99s,10377,2018-01-01 00:24:27,
190s,10380,2018-01-01 00:28:27,
38s,10430,2018-01-01 01:40:27,
169s,10438,2018-01-01 01:48:27,
34s,10458,2018-01-01 02:15:27,
30s,10478,2018-01-01 02:39:27,
126s,10507,2018-01-01 03:14:27,
128s,10523,2018-01-01 03:38:27,
102s,10558,2018-01-01 04:11:27,
183s,10594,2018-01-01 05:00:27,
87s,10599,2018-01-01 05:13:27,
162s,10637,2018-01-01 06:42:27,
58s,10677,2018-01-01 07:50:27,
72s,10701,2018-01-01 08:21:27,
25s,10712,2018-01-01 08:36:27,
53s,10729,2018-01-01 08:52:27,
164s,10745,2018-01-01 09:06:27,
17s,10760,2018-01-01 09:22:27,
64s,10784,2018-01-01 09:58:27,
138s,10843,2018-01-01 11:53:27,
191s,10866,2018-01-01 12:13:27,
45s,10876,2018-01-01 12:21:27,
4s,10885,2018-01-01 12:38:27,
86s,10916,2018-01-01 13:24:27,
191s,10978,2018-01-01 16:13:27,
64s,10998,2018-01-01 16:29:27,
17s,11005,2018-01-01 16:36:27,
164s,11007,2018-01-01 16:38:27,
72s,11048,2018-01-01 17:12:27,
183s,11071,2018-01-01 17:44:27,
162s,11072,2018-01-01 17:44:27,
98s,11101,2018-01-01 18:18:27,
31s,11123,2018-01-01 18:39:27,
35s,11126,2018-01-01 18:43:27,
82s,11149,2018-01-01 18:55:27,
34s,11157,2018-01-01 19:00:27,
27s,11169,2018-01-01 19:11:27,
186s,11170,2018-01-01 19:11:27,
30s,11174,2018-01-01 19:14:27,
130s,11179,2018-01-01 19:16:27,
161s,11199,2018-01-01 19:31:27,
151s,11202,2018-01-01 19:33:27,
67s,11204,2018-01-01 19:34:27,
36s,11288,2018-01-01 20:32:27,
160s,11293,2018-01-01 20:35:27,
143s,11294,2018-01-01 20:35:27,
146s,11301,2018-01-01 20:40:27,
184s,11303,2018-01-01 20:41:27,
88s,11312,2018-01-01 20:49:27,
48s,11316,2018-01-01 20:50:27,
141s,11325,2018-01-01 20:56:27,
50s,11400,2018-01-01 22:23:27,
121s,11415,2018-01-01 22:43:27,
103s,11430,2018-01-01 22:59:27,
60s,11442,2018-01-01 23:13:27,
70s,11521,2018-01-02 01:04:27,
86s,11562,2018-01-02 01:56:27,
108s,11595,2018-01-02 02:36:27,
55s,11640,2018-01-02 03:44:27,
43s,11662,2018-01-02 04:24:27,
49s,11678,2018-01-02 04:53:27,
100s,11745,2018-01-02 06:17:27,
189s,11761,2018-01-02 06:34:27,
41s,11762,2018-01-02 06:38:27,
134s,11822,2018-01-02 08:38:27,
156s,11826,2018-01-02 08:41:27,
198s,11850,2018-01-02 09:09:27,
78s,11882,2018-01-02 09:48:27,
163s,11911,2018-01-02 10:26:27,
178s,11932,2018-01-02 11:00:27,
10s,11942,2018-01-02 11:13:27,
93s,11985,2018-01-02 12:50:27,
44s,12010,2018-01-02 13:21:27,
59s,12021,2018-01-02 13:30:27,
148s,12062,2018-01-02 14:44:27,
185s,12077,2018-01-02 15:02:27,
187s,12125,2018-01-02 16:51:27,
163s,12193,2018-01-02 20:30:27,
178s,12197,2018-01-02 20:33:27,
188s,12251,2018-01-02 22:01:27,
32s,12317,2018-01-02 23:13:27,
55s,12327,2018-01-02 23:21:27,
108s,12332,2018-01-02 23:25:27,
45s,12333,2018-01-02 23:25:27,
190s,12334,2018-01-02 23:26:27,
184s,12337,2018-01-02 23:28:27,
124s,12338,2018-01-02 23:28:27,
105s,12339,2018-01-02 23:28:27,
121s,12347,2018-01-02 23:32:27,
146s,12370,2018-01-02 23:50:27,
11s,12405,2018-01-03 00:40:27,
197s,12421,2018-01-03 01:10:27,
172s,12434,2018-01-03 01:35:27,
1s,12460,2018-01-03 02:16:27,
54s,12503,2018-01-03 03:10:27,
176s,12515,2018-01-03 03:28:27,
131s,12555,2018-01-03 04:30:27,
9s,12556,2018-01-03 04:30:27,
123s,12563,2018-01-03 04:38:27,
140s,12604,2018-01-03 05:38:27,
34s,12646,2018-01-03 06:37:27,
192s,12680,2018-01-03 08:02:27,
116s,12701,2018-01-03 08:56:27,
33s,12760,2018-01-03 10:55:27,
28s,12774,2018-01-03 11:13:27,
16s,12819,2018-01-03 12:54:27,
96s,12838,2018-01-03 13:35:27,
118s,12859,2018-01-03 14:09:27,
177s,12885,2018-01-03 14:56:27,
106s,12940,2018-01-03 16:22:27,
182s,12950,2018-01-03 16:36:27,
162s,12974,2018-01-03 17:02:27,
183s,12984,2018-01-03 17:13:27,
4s,12989,2018-01-03 17:20:27,
117s,13024,2018-01-03 18:20:27,
64s,13060,2018-01-03 19:13:27,
102s,13070,2018-01-03 19:31:27,
67s,13118,2018-01-03 21:23:27,
164s,13169,2018-01-03 23:35:27,
8s,13173,2018-01-03 23:42:27,
182s,13205,2018-01-04 00:47:27,
144s,13234,2018-01-04 01:41:27,
96s,13247,2018-01-04 01:50:27,
129s,13310,2018-01-04 04:34:27,
20s,13311,2018-01-04 04:35:27,
105s,13354,2018-01-04 05:44:27,
88s,13357,2018-01-04 05:50:27,
124s,13376,2018-01-04 06:04:27,
54s,13380,2018-01-04 06:07:27,
1s,13381,2018-01-04 06:07:27,
121s,13387,2018-01-04 06:12:27,
184s,13389,2018-01-04 06:12:27,
11s,13397,2018-01-04 06:17:27,
30s,13420,2018-01-04 06:35:27,
190s,13444,2018-01-04 06:52:27,
81s,13493,2018-01-04 08:28:27,
34s,13496,2018-01-04 08:33:27,
29s,13517,2018-01-04 08:58:27,
55s,13563,2018-01-04 10:36:27,
150s,13591,2018-01-04 11:17:27,
28s,13630,2018-01-04 12:01:27,
104s,13644,2018-01-04 12:17:27,
90s,13649,2018-01-04 12:30:27,
199s,13685,2018-01-04 13:02:27,
52s,13750,2018-01-04 14:52:27,
189s,13788,2018-01-04 15:32:27,
76s,13791,2018-01-04 15:35:27,
26s,13826,2018-01-04 16:26:27,
106s,13841,2018-01-04 16:51:27,
80s,13861,2018-01-04 17:16:27,
13s,13878,2018-01-04 17:43:27,
59s,13905,2018-01-04 18:23:27,
9s,13943,2018-01-04 19:19:27,
98s,13954,2018-01-04 19:31:27,
75s,13958,2018-01-04 19:35:27,
171s,14015,2018-01-04 21:01:27,
73s,14036,2018-01-04 21:29:27,
147s,14059,2018-01-04 22:06:27,
9s,14095,2018-01-04 23:00:27,
103s,14103,2018-01-04 23:07:27,
168s,14107,2018-01-04 23:10:27,
188s,14109,2018-01-04 23:14:27,
122s,14142,2018-01-04 23:55:27,
192s,14166,2018-01-05 00:20:27,
178s,14262,2018-01-05 02:36:27,
41s,14277,2018-01-05 03:01:27,
146s,14298,2018-01-05 03:26:27,
157s,14322,2018-01-05 03:54:27,
112s,14338,2018-01-05 04:10:27,
109s,14370,2018-01-05 04:48:27,
46s,14377,2018-01-05 04:52:27,
176s,14419,2018-01-05 05:55:27,
51s,14435,2018-01-05 06:28:27,
2s,14454,2018-01-05 06:55:27,
89s,14490,2018-01-05 07:47:27,
96s,14518,2018-01-05 08:09:27,
6s,14526,2018-01-05 08:14:27,
144s,14535,2018-01-05 08:22:27,
