Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
2RP,2017-12-25 03:11:04,2017-12-25 03:20:04,move shelf from dock,process activity,robot,2r,shelf,0s,1445
46RP,2017-12-25 03:15:04,2017-12-25 03:21:04,move shelf from dock,process activity,robot,9r,shelf,3s,1450
89RP,2017-12-25 03:09:04,2017-12-25 03:22:04,move shelf from dock,process activity,robot,0r,shelf,2s,1438
58RP,2017-12-25 03:29:04,2017-12-25 03:30:04,reduce speed,process activity,robot,8r,shelf,1s,1453
58RP,2017-12-25 03:14:04,2017-12-25 03:31:04,move shelf to dock,process activity,robot,8r,shelf,1s,1448
58RP,2017-12-25 03:35:04,2017-12-25 03:45:04,move shelf from dock,process activity,robot,8r,shelf,1s,1463
22RP,2017-12-25 03:47:04,2017-12-25 03:49:04,putdown current shelf,process activity,robot,1r,shelf,3s,1469
93RP,2017-12-25 03:43:04,2017-12-25 03:56:04,reduce speed,process activity,robot,6r,shelf,2s,1465
93RP,2017-12-25 03:29:04,2017-12-25 03:56:04,move shelf to dock,process activity,robot,6r,shelf,2s,1455
22RP,2017-12-25 03:49:04,2017-12-25 04:03:04,go to approriate shelf,process activity,robot,1r,shelf,1s,1471
93RP,2017-12-25 04:00:04,2017-12-25 04:05:04,move shelf from dock,process activity,robot,6r,shelf,2s,1476
12RP,2017-12-25 04:03:04,2017-12-25 04:06:04,putdown current shelf,process activity,robot,7r,shelf,-1s,1479
22RP,2017-12-25 04:16:04,2017-12-25 04:18:04,reduce speed,process activity,robot,1r,shelf,1s,1487
22RP,2017-12-25 04:05:04,2017-12-25 04:18:04,move shelf to dock,process activity,robot,1r,shelf,1s,1484
12RP,2017-12-25 04:07:04,2017-12-25 04:20:04,go to approriate shelf,process activity,robot,7r,shelf,3s,1485
12RP,2017-12-25 04:22:04,2017-12-25 04:25:04,move shelf to dock,process activity,robot,7r,shelf,3s,1496
22RP,2017-12-25 04:25:04,2017-12-25 04:28:04,move shelf from dock,process activity,robot,1r,shelf,1s,1498
12RP,2017-12-25 04:31:04,2017-12-25 04:37:04,move shelf from dock,process activity,robot,7r,shelf,3s,1503
30RP,2017-12-25 04:35:04,2017-12-25 04:38:04,putdown current shelf,process activity,robot,9r,shelf,3s,1505
54RP,2017-12-25 04:37:04,2017-12-25 04:41:04,putdown current shelf,process activity,robot,0r,shelf,2s,1507
50RP,2017-12-25 04:39:04,2017-12-25 04:41:04,putdown current shelf,process activity,robot,4r,shelf,4s,1510
50RP,2017-12-25 04:42:04,2017-12-25 04:44:04,go to approriate shelf,process activity,robot,4r,shelf,3s,1513
30RP,2017-12-25 04:39:04,2017-12-25 04:51:04,go to approriate shelf,process activity,robot,9r,shelf,2s,1511
54RP,2017-12-25 04:41:04,2017-12-25 04:54:04,go to approriate shelf,process activity,robot,0r,shelf,1s,1512
50RP,2017-12-25 04:56:04,2017-12-25 05:09:04,reduce speed,process activity,robot,4r,shelf,3s,1522
50RP,2017-12-25 04:45:04,2017-12-25 05:09:04,move shelf to dock,process activity,robot,4r,shelf,3s,1515
54RP,2017-12-25 05:10:04,2017-12-25 05:14:04,reduce speed,process activity,robot,0r,shelf,1s,1532
54RP,2017-12-25 04:57:04,2017-12-25 05:14:04,move shelf to dock,process activity,robot,0r,shelf,1s,1523
30RP,2017-12-25 05:04:04,2017-12-25 05:16:04,reduce speed,process activity,robot,9r,shelf,2s,1529
30RP,2017-12-25 04:53:04,2017-12-25 05:16:04,move shelf to dock,process activity,robot,9r,shelf,2s,1519
50RP,2017-12-25 05:15:04,2017-12-25 05:23:04,move shelf from dock,process activity,robot,4r,shelf,3s,1536
54RP,2017-12-25 05:20:04,2017-12-25 05:33:04,move shelf from dock,process activity,robot,0r,shelf,1s,1543
30RP,2017-12-25 05:23:04,2017-12-25 05:36:04,move shelf from dock,process activity,robot,9r,shelf,2s,1547
26RP,2017-12-25 05:53:04,2017-12-25 05:56:04,putdown current shelf,process activity,robot,7r,shelf,3s,1564
26RP,2017-12-25 05:56:04,2017-12-25 05:59:04,go to approriate shelf,process activity,robot,7r,shelf,0s,1566
68RP,2017-12-25 05:54:04,2017-12-25 06:01:04,reduce speed,process activity,robot,1r,shelf,1s,1565
68RP,2017-12-25 05:42:04,2017-12-25 06:01:04,move shelf to dock,process activity,robot,1r,shelf,1s,1557
26RP,2017-12-25 06:04:04,2017-12-25 06:08:04,move shelf to dock,process activity,robot,7r,shelf,0s,1571
68RP,2017-12-25 06:09:04,2017-12-25 06:20:04,move shelf from dock,process activity,robot,1r,shelf,1s,1575
26RP,2017-12-25 06:14:04,2017-12-25 06:22:04,move shelf from dock,process activity,robot,7r,shelf,0s,1579
