Chip,Timestamp,Item Id,Entry Id
collector,2017-12-25 11:27:11,708p,1925
packageDone,2017-12-25 11:31:11,568p,1919
extraCheck,2017-12-25 11:36:11,471p,1934
packageDone,2017-12-25 11:44:11,471p,1935
collector,2017-12-25 11:47:11,79p,1939
extraCheck,2017-12-25 11:59:11,591p,1946
packageDone,2017-12-25 12:15:11,591p,1955
collector,2017-12-25 12:16:11,387p,1964
collector,2017-12-25 12:20:11,654p,1969
collector,2017-12-25 12:25:11,483p,1981
collector,2017-12-25 12:27:11,232p,1980
extraCheck,2017-12-25 12:29:11,248p,1974
packageDone,2017-12-25 12:34:11,248p,1988
extraCheck,2017-12-25 12:41:11,701p,1992
packageDone,2017-12-25 12:45:11,701p,1995
packageDone,2017-12-25 12:51:11,761p,2000
packageDone,2017-12-25 13:09:11,765p,2005
collector,2017-12-25 13:14:11,355p,2019
extraCheck,2017-12-25 13:19:11,111p,2022
collector,2017-12-25 13:23:11,246p,2033
packageDone,2017-12-25 13:32:11,111p,2035
collector,2017-12-25 13:38:11,172p,2051
extraCheck,2017-12-25 13:42:11,509p,2056
collector,2017-12-25 13:42:11,327p,2058
packageDone,2017-12-25 13:49:11,509p,2063
collector,2017-12-25 13:51:11,655p,2067
collector,2017-12-25 14:01:11,295p,2079
extraCheck,2017-12-25 14:02:11,461p,2073
packageDone,2017-12-25 14:16:11,461p,2084
extraCheck,2017-12-25 14:27:11,663p,2089
collector,2017-12-25 14:32:11,639p,2093
packageDone,2017-12-25 14:33:11,663p,2090
extraCheck,2017-12-25 14:41:11,220p,2099
packageDone,2017-12-25 14:53:11,220p,2101
extraCheck,2017-12-25 14:58:11,192p,2107
packageDone,2017-12-25 15:21:11,192p,2109
collector,2017-12-25 15:24:11,0p,2121
extraCheck,2017-12-25 15:27:11,290p,2123
packageDone,2017-12-25 15:36:11,290p,2128
extraCheck,2017-12-25 15:48:11,92p,2133
packageDone,2017-12-25 16:03:11,92p,2139
collector,2017-12-25 16:05:11,437p,2144
extraCheck,2017-12-25 16:11:11,507p,2153
collector,2017-12-25 16:22:11,34p,2161
collector,2017-12-25 16:24:11,528p,2163
packageDone,2017-12-25 16:26:11,507p,2156
extraCheck,2017-12-25 16:33:11,17p,2171
packageDone,2017-12-25 16:48:11,17p,2178
collector,2017-12-25 16:55:11,787p,2192
extraCheck,2017-12-25 16:59:11,366p,2187
packageDone,2017-12-25 17:04:11,366p,2197
collector,2017-12-25 17:10:11,185p,2205
extraCheck,2017-12-25 17:16:11,467p,2202
collector,2017-12-25 17:17:11,331p,2214
collector,2017-12-25 17:23:11,522p,2223
packageDone,2017-12-25 17:33:11,467p,2216
collector,2017-12-25 17:43:11,229p,2236
extraCheck,2017-12-25 17:44:11,708p,2230
packageDone,2017-12-25 18:00:11,708p,2238
collector,2017-12-25 18:02:11,390p,2242
extraCheck,2017-12-25 18:10:11,79p,2246
packageDone,2017-12-25 18:14:11,79p,2258
extraCheck,2017-12-25 18:24:11,387p,2263
collector,2017-12-25 18:34:11,266p,2273
packageDone,2017-12-25 18:39:11,387p,2268
extraCheck,2017-12-25 18:49:11,654p,2280
collector,2017-12-25 18:56:11,564p,2286
packageDone,2017-12-25 18:58:11,654p,2284
extraCheck,2017-12-25 19:05:11,483p,2292
packageDone,2017-12-25 19:19:11,483p,2299
collector,2017-12-25 19:20:11,312p,2306
extraCheck,2017-12-25 19:31:11,232p,2309
collector,2017-12-25 19:33:11,548p,2315
packageDone,2017-12-25 19:46:11,232p,2316
extraCheck,2017-12-25 19:51:11,355p,2327
packageDone,2017-12-25 19:58:11,355p,2329
extraCheck,2017-12-25 20:01:11,246p,2334
collector,2017-12-25 20:11:11,696p,2340
packageDone,2017-12-25 20:14:11,246p,2336
extraCheck,2017-12-25 20:24:11,172p,2349
packageDone,2017-12-25 20:30:11,172p,2354
extraCheck,2017-12-25 20:33:11,327p,2360
collector,2017-12-25 20:38:11,71p,2364
collector,2017-12-25 20:45:11,197p,2369
packageDone,2017-12-25 20:47:11,327p,2361
extraCheck,2017-12-25 20:53:11,655p,2377
collector,2017-12-25 20:56:11,673p,2380
packageDone,2017-12-25 21:01:11,655p,2381
extraCheck,2017-12-25 21:11:11,295p,2391
collector,2017-12-25 21:22:11,42p,2396
packageDone,2017-12-25 21:27:11,295p,2393
extraCheck,2017-12-25 21:35:11,639p,2403
packageDone,2017-12-25 21:46:11,639p,2404
extraCheck,2017-12-25 21:50:11,0p,2408
packageDone,2017-12-25 21:58:11,0p,2410
extraCheck,2017-12-25 22:07:11,437p,2413
packageDone,2017-12-25 22:11:11,437p,2415
extraCheck,2017-12-25 22:14:11,34p,2421
packageDone,2017-12-25 22:20:11,34p,2424
packageDone,2017-12-25 22:32:11,528p,2430
extraCheck,2017-12-25 22:45:11,787p,2439
collector,2017-12-25 22:48:11,146p,2451
collector,2017-12-25 22:53:11,5p,2458
packageDone,2017-12-25 22:59:11,787p,2450
collector,2017-12-25 23:05:11,767p,2470
packageDone,2017-12-25 23:09:11,185p,2466
collector,2017-12-25 23:17:11,736p,2481
extraCheck,2017-12-25 23:19:11,331p,2478
packageDone,2017-12-25 23:35:11,331p,2485
collector,2017-12-25 23:36:11,427p,2489
extraCheck,2017-12-25 23:50:11,522p,2497
packageDone,2017-12-25 23:53:11,522p,2502
extraCheck,2017-12-25 23:57:11,229p,2506
collector,2017-12-26 00:08:11,373p,2511
packageDone,2017-12-26 00:10:11,229p,2507
extraCheck,2017-12-26 00:22:11,197p,2520
packageDone,2017-12-26 00:34:11,197p,2529
collector,2017-12-26 00:50:11,124p,2539
collector,2017-12-26 00:52:11,791p,2542
extraCheck,2017-12-26 00:54:11,390p,2537
collector,2017-12-26 00:56:11,11p,2552
packageDone,2017-12-26 01:01:11,390p,2553
extraCheck,2017-12-26 01:07:11,266p,2560
packageDone,2017-12-26 01:15:11,266p,2564
collector,2017-12-26 01:19:11,764p,2570
extraCheck,2017-12-26 01:26:11,564p,2571
packageDone,2017-12-26 01:33:11,564p,2576
extraCheck,2017-12-26 01:44:11,312p,2580
packageDone,2017-12-26 01:58:11,312p,2584
collector,2017-12-26 02:04:11,685p,2595
packageDone,2017-12-26 02:07:11,548p,2591
extraCheck,2017-12-26 02:18:11,696p,2603
packageDone,2017-12-26 02:29:11,696p,2607
extraCheck,2017-12-26 02:36:11,71p,2612
collector,2017-12-26 02:38:11,586p,2616
packageDone,2017-12-26 02:42:11,71p,2617
extraCheck,2017-12-26 02:53:11,673p,2624
packageDone,2017-12-26 03:00:11,673p,2626
extraCheck,2017-12-26 03:03:11,42p,2631
packageDone,2017-12-26 03:09:11,42p,2632
extraCheck,2017-12-26 03:15:11,146p,2636
collector,2017-12-26 03:17:11,565p,2641
packageDone,2017-12-26 03:31:11,146p,2643
extraCheck,2017-12-26 03:33:11,5p,2653
packageDone,2017-12-26 03:46:11,5p,2654
extraCheck,2017-12-26 03:50:11,767p,2662
collector,2017-12-26 03:53:11,418p,2665
packageDone,2017-12-26 04:02:11,767p,2664
extraCheck,2017-12-26 04:08:11,736p,2674
collector,2017-12-26 04:11:11,66p,2680
packageDone,2017-12-26 04:23:11,736p,2679
extraCheck,2017-12-26 04:33:11,427p,2690
collector,2017-12-26 04:46:11,494p,2699
packageDone,2017-12-26 04:47:11,427p,2693
extraCheck,2017-12-26 04:52:11,373p,2708
packageDone,2017-12-26 05:06:11,373p,2710
extraCheck,2017-12-26 05:13:11,124p,2718
collector,2017-12-26 05:19:11,228p,2724
packageDone,2017-12-26 05:22:11,124p,2723
extraCheck,2017-12-26 05:26:11,791p,2734
collector,2017-12-26 05:27:11,102p,2733
packageDone,2017-12-26 05:36:11,791p,2735
collector,2017-12-26 05:45:11,19p,2747
extraCheck,2017-12-26 05:48:11,11p,2745
collector,2017-12-26 05:54:11,495p,2754
packageDone,2017-12-26 05:55:11,11p,2752
extraCheck,2017-12-26 06:04:11,764p,2759
packageDone,2017-12-26 06:09:11,764p,2760
extraCheck,2017-12-26 06:19:11,685p,2763
packageDone,2017-12-26 06:25:11,685p,2764
extraCheck,2017-12-26 06:37:11,586p,2768
packageDone,2017-12-26 06:41:11,586p,2769
extraCheck,2017-12-26 06:52:11,565p,2773
packageDone,2017-12-26 06:56:11,565p,2777
extraCheck,2017-12-26 07:04:11,418p,2780
packageDone,2017-12-26 07:19:11,418p,2786
collector,2017-12-26 07:29:11,481p,2798
extraCheck,2017-12-26 07:32:11,66p,2794
collector,2017-12-26 07:35:11,463p,2805
packageDone,2017-12-26 07:47:11,66p,2807
extraCheck,2017-12-26 07:56:11,494p,2815
packageDone,2017-12-26 08:11:11,494p,2817
extraCheck,2017-12-26 08:16:11,228p,2821
collector,2017-12-26 08:17:11,441p,2824
packageDone,2017-12-26 08:27:11,228p,2825
extraCheck,2017-12-26 08:36:11,102p,2830
packageDone,2017-12-26 08:50:11,102p,2831
extraCheck,2017-12-26 08:56:11,19p,2834
packageDone,2017-12-26 09:06:11,19p,2836
extraCheck,2017-12-26 09:13:11,495p,2841
packageDone,2017-12-26 09:28:11,495p,2845
extraCheck,2017-12-26 09:39:11,481p,2850
collector,2017-12-26 09:45:11,511p,2853
packageDone,2017-12-26 09:54:11,481p,2851
extraCheck,2017-12-26 09:57:11,463p,2859
packageDone,2017-12-26 10:11:11,463p,2860
extraCheck,2017-12-26 10:16:11,441p,2863
packageDone,2017-12-26 10:29:11,441p,2865
extraCheck,2017-12-26 10:32:11,511p,2868
