Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
433CP,2017-12-25 05:16:13,2017-12-25 05:16:13,Product Delivered,process activity,clerk,1c,product,433p,1492
416CP,2017-12-25 04:52:13,2017-12-25 05:19:13,Request product,process activity,clerk,1c,product,416p,1453
416CP,2017-12-25 05:19:13,2017-12-25 05:19:13,Assgin robot,process activity,robot,4r,shelf,12s,1496
617CP,2017-12-25 05:20:13,2017-12-25 05:20:13,check if the product was shaked,process activity,clerk,1c,product,617p,1498
404CP,2017-12-25 05:08:13,2017-12-25 05:22:13,Request product,process activity,clerk,1c,product,404p,1480
404CP,2017-12-25 05:29:13,2017-12-25 05:29:13,Assgin robot,process activity,robot,10r,shelf,12s,1508
145CP,2017-12-25 05:20:13,2017-12-25 05:45:13,Request product,process activity,clerk,1c,product,145p,1497
673CP,2017-12-25 05:29:13,2017-12-25 05:48:13,Request product,process activity,clerk,1c,product,673p,1509
673CP,2017-12-25 05:48:13,2017-12-25 05:48:13,Assgin robot,process activity,robot,15r,shelf,9s,1538
145CP,2017-12-25 05:50:13,2017-12-25 05:50:13,Assgin robot,process activity,robot,19r,shelf,19s,1540
617CP,2017-12-25 06:07:13,2017-12-25 06:08:13,Product Delivered,process activity,clerk,1c,product,617p,1563
293CP,2017-12-25 06:12:13,2017-12-25 06:12:13,check if the product was shaked,process activity,clerk,1c,product,293p,1567
249CP,2017-12-25 06:12:13,2017-12-25 06:34:13,Request product,process activity,clerk,1c,product,249p,1568
249CP,2017-12-25 06:34:13,2017-12-25 06:35:13,Assgin robot,process activity,robot,9r,shelf,11s,1584
293CP,2017-12-25 06:36:13,2017-12-25 06:36:13,Product Delivered,process activity,clerk,1c,product,293p,1586
566CP,2017-12-25 06:13:13,2017-12-25 06:37:13,Request product,process activity,clerk,1c,product,566p,1571
566CP,2017-12-25 06:37:13,2017-12-25 06:37:13,Assgin robot,process activity,robot,2r,shelf,4s,1587
350CP,2017-12-25 06:38:13,2017-12-25 06:38:13,check if the product was shaked,process activity,clerk,1c,product,350p,1589
731CP,2017-12-25 06:15:13,2017-12-25 06:39:13,Request product,process activity,clerk,1c,product,731p,1572
731CP,2017-12-25 06:40:13,2017-12-25 06:40:13,Assgin robot,process activity,robot,21r,shelf,5s,1591
350CP,2017-12-25 06:50:13,2017-12-25 06:50:13,Product Delivered,process activity,clerk,1c,product,350p,1598
380CP,2017-12-25 06:28:13,2017-12-25 06:50:13,Request product,process activity,clerk,1c,product,380p,1582
380CP,2017-12-25 06:50:13,2017-12-25 06:50:13,Assgin robot,process activity,robot,8r,shelf,26s,1599
167CP,2017-12-25 06:51:13,2017-12-25 06:51:13,check if the product was shaked,process activity,clerk,1c,product,167p,1600
270CP,2017-12-25 06:37:13,2017-12-25 07:00:13,Request product,process activity,clerk,1c,product,270p,1588
270CP,2017-12-25 07:00:13,2017-12-25 07:00:13,Assgin robot,process activity,robot,20r,shelf,2s,1612
638CP,2017-12-25 06:43:13,2017-12-25 07:04:13,Request product,process activity,clerk,1c,product,638p,1596
638CP,2017-12-25 07:04:13,2017-12-25 07:04:13,Assgin robot,process activity,robot,6r,shelf,20s,1618
104CP,2017-12-25 06:51:13,2017-12-25 07:05:13,Request product,process activity,clerk,1c,product,104p,1601
104CP,2017-12-25 07:06:13,2017-12-25 07:06:13,Assgin robot,process activity,robot,18r,shelf,16s,1622
167CP,2017-12-25 07:21:13,2017-12-25 07:21:13,Product Delivered,process activity,clerk,1c,product,167p,1645
768CP,2017-12-25 07:22:13,2017-12-25 07:22:13,check if the product was shaked,process activity,clerk,1c,product,768p,1647
768CP,2017-12-25 07:41:13,2017-12-25 07:41:13,Product Delivered,process activity,clerk,1c,product,768p,1669
97CP,2017-12-25 07:42:13,2017-12-25 07:42:13,check if the product was shaked,process activity,clerk,1c,product,97p,1671
597CP,2017-12-25 07:23:13,2017-12-25 07:42:13,Request product,process activity,clerk,1c,product,597p,1648
597CP,2017-12-25 07:43:13,2017-12-25 07:43:13,Assgin robot,process activity,robot,5r,shelf,4s,1674
342CP,2017-12-25 07:42:13,2017-12-25 07:54:13,Request product,process activity,clerk,1c,product,342p,1673
342CP,2017-12-25 07:55:13,2017-12-25 07:55:13,Assgin robot,process activity,robot,22r,shelf,13s,1678
97CP,2017-12-25 08:04:13,2017-12-25 08:04:13,Product Delivered,process activity,clerk,1c,product,97p,1687
523CP,2017-12-25 08:05:13,2017-12-25 08:05:13,check if the product was shaked,process activity,clerk,1c,product,523p,1690
124CP,2017-12-25 08:05:13,2017-12-25 08:16:13,Request product,process activity,clerk,1c,product,124p,1689
124CP,2017-12-25 08:16:13,2017-12-25 08:16:13,Assgin robot,process activity,robot,11r,shelf,11s,1696
523CP,2017-12-25 08:21:13,2017-12-25 08:21:13,Product Delivered,process activity,clerk,1c,product,523p,1700
645CP,2017-12-25 08:22:13,2017-12-25 08:22:13,check if the product was shaked,process activity,clerk,1c,product,645p,1703
645CP,2017-12-25 08:39:13,2017-12-25 08:39:13,Product Delivered,process activity,clerk,1c,product,645p,1713
126CP,2017-12-25 08:40:13,2017-12-25 08:40:13,check if the product was shaked,process activity,clerk,1c,product,126p,1714
571CP,2017-12-25 08:22:13,2017-12-25 08:43:13,Request product,process activity,clerk,1c,product,571p,1702
571CP,2017-12-25 08:43:13,2017-12-25 08:43:13,Assgin robot,process activity,robot,14r,shelf,35s,1720
126CP,2017-12-25 08:52:13,2017-12-25 08:52:13,Product Delivered,process activity,clerk,1c,product,126p,1728
476CP,2017-12-25 08:53:13,2017-12-25 08:53:13,check if the product was shaked,process activity,clerk,1c,product,476p,1730
2CP,2017-12-25 08:53:13,2017-12-25 08:56:13,Request product,process activity,clerk,1c,product,2p,1729
2CP,2017-12-25 08:56:13,2017-12-25 08:56:13,Assgin robot,process activity,robot,24r,shelf,22s,1734
472CP,2017-12-25 08:41:13,2017-12-25 08:57:13,Request product,process activity,clerk,1c,product,472p,1716
472CP,2017-12-25 08:57:13,2017-12-25 08:57:13,Assgin robot,process activity,robot,23r,shelf,25s,1736
476CP,2017-12-25 09:04:13,2017-12-25 09:04:13,Product Delivered,process activity,clerk,1c,product,476p,1743
169CP,2017-12-25 09:05:13,2017-12-25 09:05:13,check if the product was shaked,process activity,clerk,1c,product,169p,1745
169CP,2017-12-25 09:34:13,2017-12-25 09:34:13,Product Delivered,process activity,clerk,1c,product,169p,1765
725CP,2017-12-25 09:37:13,2017-12-25 09:37:13,check if the product was shaked,process activity,clerk,1c,product,725p,1769
725CP,2017-12-25 09:46:13,2017-12-25 09:46:13,Product Delivered,process activity,clerk,1c,product,725p,1781
601CP,2017-12-25 09:47:13,2017-12-25 09:48:13,check if the product was shaked,process activity,clerk,1c,product,601p,1785
462CP,2017-12-25 09:47:13,2017-12-25 09:58:13,Request product,process activity,clerk,1c,product,462p,1783
462CP,2017-12-25 09:58:13,2017-12-25 09:58:13,Assgin robot,process activity,robot,1r,shelf,16s,1793
716CP,2017-12-25 09:37:13,2017-12-25 09:58:13,Request product,process activity,clerk,1c,product,716p,1770
716CP,2017-12-25 09:59:13,2017-12-25 09:59:13,Assgin robot,process activity,robot,0r,shelf,24s,1794
601CP,2017-12-25 10:04:13,2017-12-25 10:04:13,Product Delivered,process activity,clerk,1c,product,601p,1798
676CP,2017-12-25 10:04:13,2017-12-25 10:04:13,check if the product was shaked,process activity,clerk,1c,product,676p,1799
589CP,2017-12-25 09:50:13,2017-12-25 10:08:13,Request product,process activity,clerk,1c,product,589p,1788
589CP,2017-12-25 10:08:13,2017-12-25 10:08:13,Assgin robot,process activity,robot,3r,shelf,26s,1802
676CP,2017-12-25 10:13:13,2017-12-25 10:13:13,Product Delivered,process activity,clerk,1c,product,676p,1809
637CP,2017-12-25 10:14:13,2017-12-25 10:14:13,check if the product was shaked,process activity,clerk,1c,product,637p,1810
637CP,2017-12-25 10:30:13,2017-12-25 10:30:13,Product Delivered,process activity,clerk,1c,product,637p,1820
355CP,2017-12-25 10:15:13,2017-12-25 10:30:13,Request product,process activity,clerk,1c,product,355p,1812
355CP,2017-12-25 10:30:13,2017-12-25 10:30:13,Assgin robot,process activity,robot,12r,shelf,6s,1821
539CP,2017-12-25 10:31:13,2017-12-25 10:31:13,check if the product was shaked,process activity,clerk,1c,product,539p,1823
539CP,2017-12-25 10:52:13,2017-12-25 10:52:13,Product Delivered,process activity,clerk,1c,product,539p,1832
319CP,2017-12-25 10:54:13,2017-12-25 10:54:13,check if the product was shaked,process activity,clerk,1c,product,319p,1837
220CP,2017-12-25 10:31:13,2017-12-25 10:56:13,Request product,process activity,clerk,1c,product,220p,1822
220CP,2017-12-25 10:57:13,2017-12-25 10:57:13,Assgin robot,process activity,robot,17r,shelf,17s,1841
729CP,2017-12-25 10:53:13,2017-12-25 11:02:13,Request product,process activity,clerk,1c,product,729p,1836
729CP,2017-12-25 11:03:13,2017-12-25 11:03:13,Assgin robot,process activity,robot,13r,shelf,3s,1845
319CP,2017-12-25 11:10:13,2017-12-25 11:10:13,Product Delivered,process activity,clerk,1c,product,319p,1852
416CP,2017-12-25 11:13:13,2017-12-25 11:13:13,check if the product was shaked,process activity,clerk,1c,product,416p,1857
149CP,2017-12-25 10:53:13,2017-12-25 11:13:13,Request product,process activity,clerk,1c,product,149p,1835
149CP,2017-12-25 11:14:13,2017-12-25 11:14:13,Assgin robot,process activity,robot,7r,shelf,4s,1858
416CP,2017-12-25 11:26:13,2017-12-25 11:26:13,Product Delivered,process activity,clerk,1c,product,416p,1872
380CP,2017-12-25 11:27:13,2017-12-25 11:27:13,check if the product was shaked,process activity,clerk,1c,product,380p,1874
552CP,2017-12-25 11:10:13,2017-12-25 11:35:13,Request product,process activity,clerk,1c,product,552p,1853
552CP,2017-12-25 11:35:13,2017-12-25 11:35:13,Assgin robot,process activity,robot,16r,shelf,14s,1881
380CP,2017-12-25 11:51:13,2017-12-25 11:51:13,Product Delivered,process activity,clerk,1c,product,380p,1898
314CP,2017-12-25 11:27:13,2017-12-25 11:52:13,Request product,process activity,clerk,1c,product,314p,1873
314CP,2017-12-25 11:52:13,2017-12-25 11:52:13,Assgin robot,process activity,robot,4r,shelf,22s,1899
145CP,2017-12-25 11:55:13,2017-12-25 11:55:13,check if the product was shaked,process activity,clerk,1c,product,145p,1903
354CP,2017-12-25 11:55:13,2017-12-25 12:09:13,Request product,process activity,clerk,1c,product,354p,1902
354CP,2017-12-25 12:09:13,2017-12-25 12:09:13,Assgin robot,process activity,robot,8r,shelf,37s,1920
145CP,2017-12-25 12:10:13,2017-12-25 12:10:13,Product Delivered,process activity,clerk,1c,product,145p,1921
249CP,2017-12-25 12:11:13,2017-12-25 12:11:13,check if the product was shaked,process activity,clerk,1c,product,249p,1923
249CP,2017-12-25 12:18:13,2017-12-25 12:18:13,Product Delivered,process activity,clerk,1c,product,249p,1929
270CP,2017-12-25 12:21:13,2017-12-25 12:21:13,check if the product was shaked,process activity,clerk,1c,product,270p,1933
270CP,2017-12-25 12:36:13,2017-12-25 12:36:13,Product Delivered,process activity,clerk,1c,product,270p,1945
151CP,2017-12-25 12:21:13,2017-12-25 12:36:13,Request product,process activity,clerk,1c,product,151p,1934
151CP,2017-12-25 12:37:13,2017-12-25 12:37:13,Assgin robot,process activity,robot,9r,shelf,19s,1946
638CP,2017-12-25 12:38:13,2017-12-25 12:38:13,check if the product was shaked,process activity,clerk,1c,product,638p,1948
638CP,2017-12-25 12:51:13,2017-12-25 12:51:13,Product Delivered,process activity,clerk,1c,product,638p,1958
731CP,2017-12-25 12:52:13,2017-12-25 12:52:13,check if the product was shaked,process activity,clerk,1c,product,731p,1961
748CP,2017-12-25 12:37:13,2017-12-25 12:56:13,Request product,process activity,clerk,1c,product,748p,1947
748CP,2017-12-25 12:57:13,2017-12-25 12:57:13,Assgin robot,process activity,robot,20r,shelf,7s,1967
731CP,2017-12-25 13:12:13,2017-12-25 13:12:13,Product Delivered,process activity,clerk,1c,product,731p,1972
104CP,2017-12-25 13:13:13,2017-12-25 13:13:13,check if the product was shaked,process activity,clerk,1c,product,104p,1974
63CP,2017-12-25 12:51:13,2017-12-25 13:14:13,Request product,process activity,clerk,1c,product,63p,1960
63CP,2017-12-25 13:15:13,2017-12-25 13:15:13,Assgin robot,process activity,robot,6r,shelf,0s,1976
436CP,2017-12-25 13:13:13,2017-12-25 13:30:13,Request product,process activity,clerk,1c,product,436p,1973
436CP,2017-12-25 13:30:13,2017-12-25 13:30:13,Assgin robot,process activity,robot,21r,shelf,13s,1987
104CP,2017-12-25 13:33:13,2017-12-25 13:33:13,Product Delivered,process activity,clerk,1c,product,104p,1989
404CP,2017-12-25 13:33:13,2017-12-25 13:33:13,check if the product was shaked,process activity,clerk,1c,product,404p,1990
55CP,2017-12-25 13:36:13,2017-12-25 13:48:13,Request product,process activity,clerk,1c,product,55p,1994
55CP,2017-12-25 13:48:13,2017-12-25 13:48:13,Assgin robot,process activity,robot,18r,shelf,31s,2003
404CP,2017-12-25 13:54:13,2017-12-25 13:54:13,Product Delivered,process activity,clerk,1c,product,404p,2006
342CP,2017-12-25 13:56:13,2017-12-25 13:56:13,check if the product was shaked,process activity,clerk,1c,product,342p,2009
342CP,2017-12-25 14:13:13,2017-12-25 14:13:13,Product Delivered,process activity,clerk,1c,product,342p,2022
124CP,2017-12-25 14:14:13,2017-12-25 14:14:13,check if the product was shaked,process activity,clerk,1c,product,124p,2024
317CP,2017-12-25 13:55:13,2017-12-25 14:21:13,Request product,process activity,clerk,1c,product,317p,2007
317CP,2017-12-25 14:22:13,2017-12-25 14:22:13,Assgin robot,process activity,robot,10r,shelf,20s,2031
426CP,2017-12-25 14:14:13,2017-12-25 14:32:13,Request product,process activity,clerk,1c,product,426p,2023
426CP,2017-12-25 14:32:13,2017-12-25 14:32:13,Assgin robot,process activity,robot,22r,shelf,38s,2042
124CP,2017-12-25 14:35:13,2017-12-25 14:35:13,Product Delivered,process activity,clerk,1c,product,124p,2045
673CP,2017-12-25 14:36:13,2017-12-25 14:36:13,check if the product was shaked,process activity,clerk,1c,product,673p,2048
673CP,2017-12-25 14:59:13,2017-12-25 14:59:13,Product Delivered,process activity,clerk,1c,product,673p,2058
2CP,2017-12-25 15:00:13,2017-12-25 15:00:13,check if the product was shaked,process activity,clerk,1c,product,2p,2059
189CP,2017-12-25 14:35:13,2017-12-25 15:02:13,Request product,process activity,clerk,1c,product,189p,2046
189CP,2017-12-25 15:03:13,2017-12-25 15:03:13,Assgin robot,process activity,robot,11r,shelf,23s,2063
747CP,2017-12-25 15:01:13,2017-12-25 15:07:13,Request product,process activity,clerk,1c,product,747p,2061
747CP,2017-12-25 15:07:13,2017-12-25 15:07:13,Assgin robot,process activity,robot,15r,shelf,35s,2067
2CP,2017-12-25 15:16:13,2017-12-25 15:16:13,Product Delivered,process activity,clerk,1c,product,2p,2075
472CP,2017-12-25 15:17:13,2017-12-25 15:17:13,check if the product was shaked,process activity,clerk,1c,product,472p,2077
599CP,2017-12-25 15:16:13,2017-12-25 15:40:13,Request product,process activity,clerk,1c,product,599p,2076
599CP,2017-12-25 15:41:13,2017-12-25 15:41:13,Assgin robot,process activity,robot,24r,shelf,5s,2097
472CP,2017-12-25 15:41:13,2017-12-25 15:41:13,Product Delivered,process activity,clerk,1c,product,472p,2098
571CP,2017-12-25 15:42:13,2017-12-25 15:42:13,check if the product was shaked,process activity,clerk,1c,product,571p,2101
571CP,2017-12-25 15:56:13,2017-12-25 15:56:13,Product Delivered,process activity,clerk,1c,product,571p,2115
566CP,2017-12-25 15:57:13,2017-12-25 15:57:13,check if the product was shaked,process activity,clerk,1c,product,566p,2116
238CP,2017-12-25 15:42:13,2017-12-25 16:00:13,Request product,process activity,clerk,1c,product,238p,2099
238CP,2017-12-25 16:01:13,2017-12-25 16:01:13,Assgin robot,process activity,robot,23r,shelf,5s,2121
566CP,2017-12-25 16:06:13,2017-12-25 16:06:13,Product Delivered,process activity,clerk,1c,product,566p,2123
597CP,2017-12-25 16:07:13,2017-12-25 16:07:13,check if the product was shaked,process activity,clerk,1c,product,597p,2125
785CP,2017-12-25 16:07:13,2017-12-25 16:10:13,Request product,process activity,clerk,1c,product,785p,2124
785CP,2017-12-25 16:11:13,2017-12-25 16:11:13,Assgin robot,process activity,robot,2r,shelf,1s,2128
597CP,2017-12-25 16:21:13,2017-12-25 16:21:13,Product Delivered,process activity,clerk,1c,product,597p,2133
716CP,2017-12-25 16:23:13,2017-12-25 16:23:13,check if the product was shaked,process activity,clerk,1c,product,716p,2136
684CP,2017-12-25 16:22:13,2017-12-25 16:31:13,Request product,process activity,clerk,1c,product,684p,2135
684CP,2017-12-25 16:32:13,2017-12-25 16:32:13,Assgin robot,process activity,robot,5r,shelf,28s,2144
716CP,2017-12-25 16:41:13,2017-12-25 16:41:13,Product Delivered,process activity,clerk,1c,product,716p,2151
355CP,2017-12-25 16:42:13,2017-12-25 16:42:13,check if the product was shaked,process activity,clerk,1c,product,355p,2153
355CP,2017-12-25 16:52:13,2017-12-25 16:52:13,Product Delivered,process activity,clerk,1c,product,355p,2157
729CP,2017-12-25 16:53:13,2017-12-25 16:53:13,check if the product was shaked,process activity,clerk,1c,product,729p,2159
138CP,2017-12-25 16:42:13,2017-12-25 17:00:13,Request product,process activity,clerk,1c,product,138p,2152
138CP,2017-12-25 17:00:13,2017-12-25 17:00:13,Assgin robot,process activity,robot,0r,shelf,37s,2162
605CP,2017-12-25 16:53:13,2017-12-25 17:02:13,Request product,process activity,clerk,1c,product,605p,2160
605CP,2017-12-25 17:03:13,2017-12-25 17:03:13,Assgin robot,process activity,robot,12r,shelf,11s,2164
729CP,2017-12-25 17:18:13,2017-12-25 17:19:13,Product Delivered,process activity,clerk,1c,product,729p,2175
220CP,2017-12-25 17:19:13,2017-12-25 17:19:13,check if the product was shaked,process activity,clerk,1c,product,220p,2176
220CP,2017-12-25 17:35:13,2017-12-25 17:35:13,Product Delivered,process activity,clerk,1c,product,220p,2190
462CP,2017-12-25 17:36:13,2017-12-25 17:36:13,check if the product was shaked,process activity,clerk,1c,product,462p,2191
359CP,2017-12-25 17:20:13,2017-12-25 17:41:13,Request product,process activity,clerk,1c,product,359p,2178
359CP,2017-12-25 17:41:13,2017-12-25 17:41:13,Assgin robot,process activity,robot,13r,shelf,23s,2197
302CP,2017-12-25 17:37:13,2017-12-25 17:48:13,Request product,process activity,clerk,1c,product,302p,2193
302CP,2017-12-25 17:48:13,2017-12-25 17:48:13,Assgin robot,process activity,robot,17r,shelf,14s,2201
462CP,2017-12-25 17:53:13,2017-12-25 17:53:13,Product Delivered,process activity,clerk,1c,product,462p,2203
589CP,2017-12-25 17:53:13,2017-12-25 17:53:13,check if the product was shaked,process activity,clerk,1c,product,589p,2204
589CP,2017-12-25 18:09:13,2017-12-25 18:09:13,Product Delivered,process activity,clerk,1c,product,589p,2214
552CP,2017-12-25 18:10:13,2017-12-25 18:10:13,check if the product was shaked,process activity,clerk,1c,product,552p,2216
166CP,2017-12-25 17:54:13,2017-12-25 18:11:13,Request product,process activity,clerk,1c,product,166p,2206
166CP,2017-12-25 18:11:13,2017-12-25 18:11:13,Assgin robot,process activity,robot,1r,shelf,27s,2219
552CP,2017-12-25 18:20:13,2017-12-25 18:20:13,Product Delivered,process activity,clerk,1c,product,552p,2227
314CP,2017-12-25 18:20:13,2017-12-25 18:20:13,check if the product was shaked,process activity,clerk,1c,product,314p,2228
349CP,2017-12-25 18:10:13,2017-12-25 18:33:13,Request product,process activity,clerk,1c,product,349p,2215
349CP,2017-12-25 18:33:13,2017-12-25 18:33:13,Assgin robot,process activity,robot,3r,shelf,11s,2241
314CP,2017-12-25 18:34:13,2017-12-25 18:34:13,Product Delivered,process activity,clerk,1c,product,314p,2242
354CP,2017-12-25 18:37:13,2017-12-25 18:38:13,check if the product was shaked,process activity,clerk,1c,product,354p,2248
300CP,2017-12-25 18:37:13,2017-12-25 18:52:13,Request product,process activity,clerk,1c,product,300p,2247
300CP,2017-12-25 18:58:13,2017-12-25 18:58:13,Assgin robot,process activity,robot,4r,shelf,14s,2252
354CP,2017-12-25 19:01:13,2017-12-25 19:01:13,Product Delivered,process activity,clerk,1c,product,354p,2255
151CP,2017-12-25 19:01:13,2017-12-25 19:01:13,check if the product was shaked,process activity,clerk,1c,product,151p,2256
151CP,2017-12-25 19:13:13,2017-12-25 19:13:13,Product Delivered,process activity,clerk,1c,product,151p,2263
748CP,2017-12-25 19:13:13,2017-12-25 19:13:13,check if the product was shaked,process activity,clerk,1c,product,748p,2264
748CP,2017-12-25 19:27:13,2017-12-25 19:27:13,Product Delivered,process activity,clerk,1c,product,748p,2267
63CP,2017-12-25 19:28:13,2017-12-25 19:28:13,check if the product was shaked,process activity,clerk,1c,product,63p,2268
88CP,2017-12-25 19:14:13,2017-12-25 19:29:13,Request product,process activity,clerk,1c,product,88p,2266
88CP,2017-12-25 19:30:13,2017-12-25 19:30:13,Assgin robot,process activity,robot,9r,shelf,22s,2271
181CP,2017-12-25 19:29:13,2017-12-25 19:31:13,Request product,process activity,clerk,1c,product,181p,2270
181CP,2017-12-25 19:31:13,2017-12-25 19:31:13,Assgin robot,process activity,robot,20r,shelf,22s,2273
63CP,2017-12-25 19:35:13,2017-12-25 19:35:13,Product Delivered,process activity,clerk,1c,product,63p,2275
55CP,2017-12-25 19:36:13,2017-12-25 19:36:13,check if the product was shaked,process activity,clerk,1c,product,55p,2276
55CP,2017-12-25 19:52:13,2017-12-25 19:52:13,Product Delivered,process activity,clerk,1c,product,55p,2282
436CP,2017-12-25 19:53:13,2017-12-25 19:53:13,check if the product was shaked,process activity,clerk,1c,product,436p,2283
436CP,2017-12-25 20:02:13,2017-12-25 20:02:13,Product Delivered,process activity,clerk,1c,product,436p,2292
426CP,2017-12-25 20:04:13,2017-12-25 20:04:13,check if the product was shaked,process activity,clerk,1c,product,426p,2295
7CP,2017-12-25 20:03:13,2017-12-25 20:17:13,Request product,process activity,clerk,1c,product,7p,2293
7CP,2017-12-25 20:17:13,2017-12-25 20:17:13,Assgin robot,process activity,robot,21r,shelf,14s,2299
603CP,2017-12-25 19:54:13,2017-12-25 20:18:13,Request product,process activity,clerk,1c,product,603p,2285
603CP,2017-12-25 20:19:13,2017-12-25 20:19:13,Assgin robot,process activity,robot,18r,shelf,19s,2300
426CP,2017-12-25 20:26:13,2017-12-25 20:26:13,Product Delivered,process activity,clerk,1c,product,426p,2306
317CP,2017-12-25 20:26:13,2017-12-25 20:26:13,check if the product was shaked,process activity,clerk,1c,product,317p,2307
317CP,2017-12-25 20:50:13,2017-12-25 20:50:13,Product Delivered,process activity,clerk,1c,product,317p,2316
189CP,2017-12-25 20:50:13,2017-12-25 20:50:13,check if the product was shaked,process activity,clerk,1c,product,189p,2317
105CP,2017-12-25 20:53:13,2017-12-25 21:09:13,Request product,process activity,clerk,1c,product,105p,2320
105CP,2017-12-25 21:09:13,2017-12-25 21:09:13,Assgin robot,process activity,robot,10r,shelf,24s,2329
189CP,2017-12-25 21:10:13,2017-12-25 21:10:13,Product Delivered,process activity,clerk,1c,product,189p,2331
