Case Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id,Event Id
1720CP,2017-12-25 06:34:46,2017-12-25 06:58:46,Request product,process activity,clerk,1c,product,1720p,1648
1720CP,2017-12-25 06:59:46,2017-12-25 06:59:46,Assgin robot,process activity,robot,209r,shelf,114s,1684
2505CP,2017-12-25 06:15:46,2017-12-25 06:59:46,Request product,process activity,clerk,1c,product,2505p,1619
2505CP,2017-12-25 07:00:46,2017-12-25 07:00:46,Assgin robot,process activity,robot,114r,shelf,49s,1686
2326CP,2017-12-25 06:29:46,2017-12-25 07:02:46,Request product,process activity,clerk,1c,product,2326p,1638
2326CP,2017-12-25 07:02:46,2017-12-25 07:02:46,Assgin robot,process activity,robot,74r,shelf,138s,1691
2421CP,2017-12-25 06:37:46,2017-12-25 07:04:46,Request product,process activity,clerk,1c,product,2421p,1653
2421CP,2017-12-25 07:05:46,2017-12-25 07:05:46,Assgin robot,process activity,robot,165r,shelf,81s,1693
697CP,2017-12-25 06:39:46,2017-12-25 07:05:46,Request product,process activity,clerk,1c,product,697p,1656
697CP,2017-12-25 07:05:46,2017-12-25 07:05:46,Assgin robot,process activity,robot,66r,shelf,33s,1694
2230CP,2017-12-25 07:14:46,2017-12-25 07:14:46,Assgin robot,process activity,robot,146r,shelf,83s,1707
3513CP,2017-12-25 07:18:46,2017-12-25 07:18:46,Assgin robot,process activity,robot,244r,shelf,167s,1713
1015CP,2017-12-25 07:02:46,2017-12-25 07:25:46,Request product,process activity,clerk,1c,product,1015p,1690
2678CP,2017-12-25 07:31:46,2017-12-25 07:31:46,Product Delivered,process activity,clerk,1c,product,2678p,1731
1747CP,2017-12-25 06:43:46,2017-12-25 07:33:46,Request product,process activity,clerk,1c,product,1747p,1666
3101CP,2017-12-25 07:22:46,2017-12-25 07:33:46,Request product,process activity,clerk,1c,product,3101p,1719
3101CP,2017-12-25 07:34:46,2017-12-25 07:34:46,Assgin robot,process activity,robot,182r,shelf,150s,1736
1747CP,2017-12-25 07:37:46,2017-12-25 07:37:46,Assgin robot,process activity,robot,238r,shelf,112s,1741
1788CP,2017-12-25 07:18:46,2017-12-25 07:37:46,Request product,process activity,clerk,1c,product,1788p,1711
1710CP,2017-12-25 07:37:46,2017-12-25 07:37:46,check if the product was shaked,process activity,clerk,1c,product,1710p,1742
1934CP,2017-12-25 07:09:46,2017-12-25 07:42:46,Request product,process activity,clerk,1c,product,1934p,1701
1015CP,2017-12-25 07:43:46,2017-12-25 07:43:46,Assgin robot,process activity,robot,247r,shelf,95s,1751
1356CP,2017-12-25 07:01:46,2017-12-25 07:43:46,Request product,process activity,clerk,1c,product,1356p,1689
1356CP,2017-12-25 07:43:46,2017-12-25 07:43:46,Assgin robot,process activity,robot,85r,shelf,50s,1752
1846CP,2017-12-25 06:57:46,2017-12-25 07:44:46,Request product,process activity,clerk,1c,product,1846p,1681
1846CP,2017-12-25 07:44:46,2017-12-25 07:44:46,Assgin robot,process activity,robot,23r,shelf,70s,1754
524CP,2017-12-25 07:44:46,2017-12-25 07:50:46,Request product,process activity,clerk,1c,product,524p,1753
560CP,2017-12-25 07:38:46,2017-12-25 07:52:46,Request product,process activity,clerk,1c,product,560p,1744
560CP,2017-12-25 07:53:46,2017-12-25 07:53:46,Assgin robot,process activity,robot,153r,shelf,164s,1766
2831CP,2017-12-25 07:40:46,2017-12-25 07:57:46,Request product,process activity,clerk,1c,product,2831p,1747
721CP,2017-12-25 07:25:46,2017-12-25 07:57:46,Request product,process activity,clerk,1c,product,721p,1724
721CP,2017-12-25 07:57:46,2017-12-25 07:57:46,Assgin robot,process activity,robot,75r,shelf,88s,1773
1934CP,2017-12-25 07:58:46,2017-12-25 07:58:46,Assgin robot,process activity,robot,21r,shelf,77s,1774
1788CP,2017-12-25 08:02:46,2017-12-25 08:02:46,Assgin robot,process activity,robot,39r,shelf,189s,1779
3925CP,2017-12-25 07:33:46,2017-12-25 08:03:46,Request product,process activity,clerk,1c,product,3925p,1735
3925CP,2017-12-25 08:03:46,2017-12-25 08:03:46,Assgin robot,process activity,robot,169r,shelf,118s,1782
1624CP,2017-12-25 07:42:46,2017-12-25 08:14:46,Request product,process activity,clerk,1c,product,1624p,1750
1624CP,2017-12-25 08:14:46,2017-12-25 08:14:46,Assgin robot,process activity,robot,186r,shelf,143s,1795
2831CP,2017-12-25 08:20:46,2017-12-25 08:20:46,Assgin robot,process activity,robot,203r,shelf,37s,1802
192CP,2017-12-25 08:05:46,2017-12-25 08:24:46,Request product,process activity,clerk,1c,product,192p,1785
192CP,2017-12-25 08:24:46,2017-12-25 08:24:46,Assgin robot,process activity,robot,185r,shelf,26s,1813
524CP,2017-12-25 08:24:46,2017-12-25 08:24:46,Assgin robot,process activity,robot,57r,shelf,149s,1812
3372CP,2017-12-25 07:57:46,2017-12-25 08:27:46,Request product,process activity,clerk,1c,product,3372p,1772
3372CP,2017-12-25 08:27:46,2017-12-25 08:27:46,Assgin robot,process activity,robot,206r,shelf,172s,1821
2932CP,2017-12-25 07:50:46,2017-12-25 08:34:46,Request product,process activity,clerk,1c,product,2932p,1763
2932CP,2017-12-25 08:35:46,2017-12-25 08:35:46,Assgin robot,process activity,robot,172r,shelf,21s,1829
3595CP,2017-12-25 08:00:46,2017-12-25 08:36:46,Request product,process activity,clerk,1c,product,3595p,1776
3595CP,2017-12-25 08:37:46,2017-12-25 08:37:46,Assgin robot,process activity,robot,109r,shelf,139s,1834
2404CP,2017-12-25 08:14:46,2017-12-25 08:40:46,Request product,process activity,clerk,1c,product,2404p,1794
2404CP,2017-12-25 08:40:46,2017-12-25 08:40:46,Assgin robot,process activity,robot,62r,shelf,131s,1842
756CP,2017-12-25 08:26:46,2017-12-25 08:41:46,Request product,process activity,clerk,1c,product,756p,1816
2838CP,2017-12-25 08:23:46,2017-12-25 09:02:46,Request product,process activity,clerk,1c,product,2838p,1811
2838CP,2017-12-25 09:03:46,2017-12-25 09:03:46,Assgin robot,process activity,robot,30r,shelf,48s,1875
3346CP,2017-12-25 08:38:46,2017-12-25 09:04:46,Request product,process activity,clerk,1c,product,3346p,1837
3346CP,2017-12-25 09:04:46,2017-12-25 09:04:46,Assgin robot,process activity,robot,14r,shelf,140s,1877
2286CP,2017-12-25 08:40:46,2017-12-25 09:04:46,Request product,process activity,clerk,1c,product,2286p,1841
2308CP,2017-12-25 08:20:46,2017-12-25 09:10:46,Request product,process activity,clerk,1c,product,2308p,1803
2308CP,2017-12-25 09:10:46,2017-12-25 09:10:46,Assgin robot,process activity,robot,226r,shelf,166s,1885
3208CP,2017-12-25 09:07:46,2017-12-25 09:12:46,Request product,process activity,clerk,1c,product,3208p,1882
1916CP,2017-12-25 08:57:46,2017-12-25 09:12:46,Request product,process activity,clerk,1c,product,1916p,1867
1916CP,2017-12-25 09:13:46,2017-12-25 09:13:46,Assgin robot,process activity,robot,190r,shelf,177s,1890
756CP,2017-12-25 09:05:46,2017-12-25 09:13:46,Assgin robot,process activity,robot,217r,shelf,149s,1879
2286CP,2017-12-25 09:14:46,2017-12-25 09:14:46,Assgin robot,process activity,robot,70r,shelf,163s,1892
1527CP,2017-12-25 08:46:46,2017-12-25 09:15:46,Request product,process activity,clerk,1c,product,1527p,1853
1527CP,2017-12-25 09:16:46,2017-12-25 09:16:46,Assgin robot,process activity,robot,80r,shelf,147s,1897
1499CP,2017-12-25 08:36:46,2017-12-25 09:20:46,Request product,process activity,clerk,1c,product,1499p,1833
1499CP,2017-12-25 09:21:46,2017-12-25 09:21:46,Assgin robot,process activity,robot,156r,shelf,68s,1902
962CP,2017-12-25 09:02:46,2017-12-25 09:31:46,Request product,process activity,clerk,1c,product,962p,1874
962CP,2017-12-25 09:31:46,2017-12-25 09:31:46,Assgin robot,process activity,robot,86r,shelf,42s,1917
2056CP,2017-12-25 08:52:46,2017-12-25 09:47:46,Request product,process activity,clerk,1c,product,2056p,1861
2056CP,2017-12-25 09:48:46,2017-12-25 09:48:46,Assgin robot,process activity,robot,231r,shelf,3s,1935
3208CP,2017-12-25 09:49:46,2017-12-25 09:49:46,Assgin robot,process activity,robot,198r,shelf,105s,1938
351CP,2017-12-25 09:28:46,2017-12-25 09:52:46,Request product,process activity,clerk,1c,product,351p,1909
2919CP,2017-12-25 09:29:46,2017-12-25 09:53:46,Request product,process activity,clerk,1c,product,2919p,1912
119CP,2017-12-25 09:32:46,2017-12-25 09:59:46,Request product,process activity,clerk,1c,product,119p,1918
119CP,2017-12-25 09:59:46,2017-12-25 09:59:46,Assgin robot,process activity,robot,7r,shelf,13s,1952
945CP,2017-12-25 09:49:46,2017-12-25 10:09:46,Request product,process activity,clerk,1c,product,945p,1939
209CP,2017-12-25 10:01:46,2017-12-25 10:10:46,Request product,process activity,clerk,1c,product,209p,1955
209CP,2017-12-25 10:10:46,2017-12-25 10:10:46,Assgin robot,process activity,robot,179r,shelf,140s,1970
2919CP,2017-12-25 10:21:46,2017-12-25 10:21:46,Assgin robot,process activity,robot,92r,shelf,116s,1987
351CP,2017-12-25 10:22:46,2017-12-25 10:22:46,Assgin robot,process activity,robot,224r,shelf,66s,1988
3627CP,2017-12-25 09:47:46,2017-12-25 10:32:46,Request product,process activity,clerk,1c,product,3627p,1934
3627CP,2017-12-25 10:33:46,2017-12-25 10:33:46,Assgin robot,process activity,robot,194r,shelf,93s,2005
945CP,2017-12-25 10:35:46,2017-12-25 10:35:46,Assgin robot,process activity,robot,0r,shelf,94s,2007
3450CP,2017-12-25 10:11:46,2017-12-25 10:37:46,Request product,process activity,clerk,1c,product,3450p,1971
3450CP,2017-12-25 10:38:46,2017-12-25 10:38:46,Assgin robot,process activity,robot,187r,shelf,35s,2009
3300CP,2017-12-25 10:25:46,2017-12-25 10:40:46,Request product,process activity,clerk,1c,product,3300p,1994
3300CP,2017-12-25 10:40:46,2017-12-25 10:40:46,Assgin robot,process activity,robot,13r,shelf,10s,2012
426CP,2017-12-25 10:06:46,2017-12-25 10:50:46,Request product,process activity,clerk,1c,product,426p,1962
426CP,2017-12-25 10:50:46,2017-12-25 10:50:46,Assgin robot,process activity,robot,8r,shelf,97s,2028
2864CP,2017-12-25 10:09:46,2017-12-25 10:53:46,Request product,process activity,clerk,1c,product,2864p,1968
2864CP,2017-12-25 10:53:46,2017-12-25 10:53:46,Assgin robot,process activity,robot,132r,shelf,11s,2031
3526CP,2017-12-25 10:22:46,2017-12-25 10:57:46,Request product,process activity,clerk,1c,product,3526p,1989
3526CP,2017-12-25 10:57:46,2017-12-25 10:58:46,Assgin robot,process activity,robot,77r,shelf,73s,2042
3754CP,2017-12-25 10:28:46,2017-12-25 11:01:46,Request product,process activity,clerk,1c,product,3754p,2000
2506CP,2017-12-25 10:18:46,2017-12-25 11:01:46,Request product,process activity,clerk,1c,product,2506p,1983
2506CP,2017-12-25 11:02:46,2017-12-25 11:02:46,Assgin robot,process activity,robot,148r,shelf,81s,2047
2679CP,2017-12-25 10:41:46,2017-12-25 11:06:46,Request product,process activity,clerk,1c,product,2679p,2013
2679CP,2017-12-25 11:07:46,2017-12-25 11:07:46,Assgin robot,process activity,robot,90r,shelf,41s,2055
3754CP,2017-12-25 11:09:46,2017-12-25 11:09:46,Assgin robot,process activity,robot,24r,shelf,85s,2057
3103CP,2017-12-25 10:54:46,2017-12-25 11:19:46,Request product,process activity,clerk,1c,product,3103p,2033
3103CP,2017-12-25 11:20:46,2017-12-25 11:20:46,Assgin robot,process activity,robot,196r,shelf,33s,2070
741CP,2017-12-25 10:55:46,2017-12-25 11:20:46,Request product,process activity,clerk,1c,product,741p,2035
741CP,2017-12-25 11:21:46,2017-12-25 11:21:46,Assgin robot,process activity,robot,56r,shelf,101s,2071
353CP,2017-12-25 11:03:46,2017-12-25 11:38:46,Request product,process activity,clerk,1c,product,353p,2049
353CP,2017-12-25 11:38:46,2017-12-25 11:38:46,Assgin robot,process activity,robot,227r,shelf,67s,2097
3409CP,2017-12-25 11:22:46,2017-12-25 11:38:46,Request product,process activity,clerk,1c,product,3409p,2073
3409CP,2017-12-25 11:39:46,2017-12-25 11:39:46,Assgin robot,process activity,robot,230r,shelf,39s,2098
3817CP,2017-12-25 11:11:46,2017-12-25 11:41:46,Request product,process activity,clerk,1c,product,3817p,2060
2409CP,2017-12-25 11:06:46,2017-12-25 11:42:46,Request product,process activity,clerk,1c,product,2409p,2054
2409CP,2017-12-25 11:42:46,2017-12-25 11:42:46,Assgin robot,process activity,robot,44r,shelf,164s,2103
3817CP,2017-12-25 11:48:46,2017-12-25 11:48:46,Assgin robot,process activity,robot,211r,shelf,135s,2109
2969CP,2017-12-25 11:24:46,2017-12-25 11:49:46,Request product,process activity,clerk,1c,product,2969p,2077
2969CP,2017-12-25 11:49:46,2017-12-25 11:50:46,Assgin robot,process activity,robot,89r,shelf,59s,2111
3198CP,2017-12-25 11:17:46,2017-12-25 11:50:46,Request product,process activity,clerk,1c,product,3198p,2067
3198CP,2017-12-25 11:51:46,2017-12-25 11:51:46,Assgin robot,process activity,robot,245r,shelf,110s,2113
2460CP,2017-12-25 11:34:46,2017-12-25 12:04:46,Request product,process activity,clerk,1c,product,2460p,2088
2460CP,2017-12-25 12:05:46,2017-12-25 12:05:46,Assgin robot,process activity,robot,82r,shelf,6s,2137
3516CP,2017-12-25 12:03:46,2017-12-25 12:11:46,Request product,process activity,clerk,1c,product,3516p,2133
937CP,2017-12-25 11:42:46,2017-12-25 12:13:46,Request product,process activity,clerk,1c,product,937p,2102
937CP,2017-12-25 12:13:46,2017-12-25 12:13:46,Assgin robot,process activity,robot,205r,shelf,136s,2151
331CP,2017-12-25 11:58:46,2017-12-25 12:13:46,Request product,process activity,clerk,1c,product,331p,2124
331CP,2017-12-25 12:14:46,2017-12-25 12:14:46,Assgin robot,process activity,robot,167r,shelf,11s,2152
3516CP,2017-12-25 12:18:46,2017-12-25 12:18:46,Assgin robot,process activity,robot,36r,shelf,73s,2158
1919CP,2017-12-25 11:55:46,2017-12-25 12:22:46,Request product,process activity,clerk,1c,product,1919p,2121
1919CP,2017-12-25 12:22:46,2017-12-25 12:22:46,Assgin robot,process activity,robot,246r,shelf,198s,2163
2129CP,2017-12-25 12:17:46,2017-12-25 12:32:46,Request product,process activity,clerk,1c,product,2129p,2157
2129CP,2017-12-25 12:33:46,2017-12-25 12:33:46,Assgin robot,process activity,robot,180r,shelf,85s,2178
3988CP,2017-12-25 12:14:46,2017-12-25 12:34:46,Request product,process activity,clerk,1c,product,3988p,2153
3988CP,2017-12-25 12:38:46,2017-12-25 12:38:46,Assgin robot,process activity,robot,51r,shelf,188s,2188
1086CP,2017-12-25 12:42:46,2017-12-25 12:45:46,Request product,process activity,clerk,1c,product,1086p,2195
1086CP,2017-12-25 12:45:46,2017-12-25 12:45:46,Assgin robot,process activity,robot,31r,shelf,168s,2201
483CP,2017-12-25 12:37:46,2017-12-25 12:49:46,Request product,process activity,clerk,1c,product,483p,2185
483CP,2017-12-25 12:49:46,2017-12-25 12:49:46,Assgin robot,process activity,robot,141r,shelf,88s,2204
622CP,2017-12-25 12:38:46,2017-12-25 12:53:46,Request product,process activity,clerk,1c,product,622p,2189
622CP,2017-12-25 12:53:46,2017-12-25 12:53:46,Assgin robot,process activity,robot,157r,shelf,85s,2210
1241CP,2017-12-25 12:41:46,2017-12-25 13:06:46,Request product,process activity,clerk,1c,product,1241p,2193
1241CP,2017-12-25 13:06:46,2017-12-25 13:06:46,Assgin robot,process activity,robot,145r,shelf,14s,2229
3941CP,2017-12-25 12:50:46,2017-12-25 13:14:46,Request product,process activity,clerk,1c,product,3941p,2205
3941CP,2017-12-25 13:15:46,2017-12-25 13:15:46,Assgin robot,process activity,robot,242r,shelf,42s,2242
2943CP,2017-12-25 13:01:46,2017-12-25 13:21:46,Request product,process activity,clerk,1c,product,2943p,2220
2943CP,2017-12-25 13:30:46,2017-12-25 13:30:46,Assgin robot,process activity,robot,113r,shelf,163s,2259
3717CP,2017-12-25 13:07:46,2017-12-25 13:35:46,Request product,process activity,clerk,1c,product,3717p,2231
3717CP,2017-12-25 13:35:46,2017-12-25 13:35:46,Assgin robot,process activity,robot,152r,shelf,109s,2265
1291CP,2017-12-25 13:26:46,2017-12-25 13:36:46,Request product,process activity,clerk,1c,product,1291p,2255
1291CP,2017-12-25 13:36:46,2017-12-25 13:36:46,Assgin robot,process activity,robot,47r,shelf,177s,2267
