Shelf Id,Event Id,Timestamp, 
53s,3501,2017-12-26 02:28:04,
1s,3503,2017-12-26 02:29:04,
166s,3504,2017-12-26 02:29:04,
38s,3507,2017-12-26 02:32:04,
46s,3511,2017-12-26 02:33:04,
25s,3517,2017-12-26 02:36:04,
160s,3518,2017-12-26 02:36:04,
23s,3521,2017-12-26 02:38:04,
103s,3525,2017-12-26 02:40:04,
69s,3531,2017-12-26 02:44:04,
35s,3540,2017-12-26 02:49:04,
195s,3544,2017-12-26 02:52:04,
164s,3585,2017-12-26 03:17:04,
185s,3597,2017-12-26 03:24:04,
163s,3607,2017-12-26 03:32:04,
192s,3608,2017-12-26 03:32:04,
177s,3617,2017-12-26 03:37:04,
89s,3620,2017-12-26 03:38:04,
112s,3622,2017-12-26 03:39:04,
31s,3631,2017-12-26 03:45:04,
156s,3658,2017-12-26 04:05:04,
56s,3666,2017-12-26 04:11:04,
161s,3727,2017-12-26 04:57:04,
7s,3780,2017-12-26 05:50:04,
71s,3824,2017-12-26 07:25:04,
174s,3834,2017-12-26 07:40:04,
95s,3868,2017-12-26 08:12:04,
146s,3889,2017-12-26 08:27:04,
86s,3890,2017-12-26 08:27:04,
59s,3907,2017-12-26 08:46:04,
188s,3970,2017-12-26 10:29:04,
193s,3993,2017-12-26 10:58:04,
3s,3995,2017-12-26 11:00:04,
6s,4040,2017-12-26 11:48:04,
143s,4057,2017-12-26 12:05:04,
180s,4082,2017-12-26 12:29:04,
28s,4102,2017-12-26 12:47:04,
15s,4105,2017-12-26 12:48:04,
2s,4125,2017-12-26 13:08:04,
55s,4139,2017-12-26 13:24:04,
108s,4173,2017-12-26 14:15:04,
113s,4204,2017-12-26 14:55:04,
83s,4242,2017-12-26 15:56:04,
67s,4267,2017-12-26 16:30:04,
141s,4306,2017-12-26 17:17:04,
47s,4312,2017-12-26 17:25:04,
198s,4373,2017-12-26 18:46:04,
96s,4408,2017-12-26 19:44:04,
93s,4416,2017-12-26 19:53:04,
13s,4448,2017-12-26 20:31:04,
118s,4463,2017-12-26 20:50:04,
121s,4481,2017-12-26 21:18:04,
48s,4521,2017-12-26 22:41:04,
152s,4526,2017-12-26 22:46:04,
109s,4573,2017-12-27 00:10:04,
104s,4595,2017-12-27 00:33:04,
131s,4621,2017-12-27 01:06:04,
82s,4664,2017-12-27 02:31:04,
45s,4689,2017-12-27 02:55:04,
175s,4703,2017-12-27 03:10:04,
159s,4707,2017-12-27 03:13:04,
120s,4714,2017-12-27 03:21:04,
106s,4784,2017-12-27 04:43:04,
41s,4795,2017-12-27 05:03:04,
159s,4824,2017-12-27 05:49:04,
57s,4912,2017-12-27 06:58:04,
59s,4958,2017-12-27 07:28:04,
92s,4959,2017-12-27 07:28:04,
177s,4962,2017-12-27 07:30:04,
71s,4971,2017-12-27 07:38:04,
11s,4977,2017-12-27 07:43:04,
185s,4979,2017-12-27 07:44:04,
141s,4980,2017-12-27 07:44:04,
95s,4990,2017-12-27 07:52:04,
143s,4996,2017-12-27 07:58:04,
164s,5006,2017-12-27 08:05:04,
163s,5017,2017-12-27 08:16:04,
160s,5018,2017-12-27 08:16:04,
30s,5019,2017-12-27 08:16:04,
80s,5025,2017-12-27 08:19:04,
76s,5027,2017-12-27 08:21:04,
7s,5028,2017-12-27 08:21:04,
98s,5033,2017-12-27 08:26:04,
193s,5036,2017-12-27 08:30:04,
58s,5037,2017-12-27 08:30:04,
103s,5038,2017-12-27 08:30:04,
65s,5039,2017-12-27 08:30:04,
161s,5044,2017-12-27 08:33:04,
102s,5046,2017-12-27 08:33:04,
6s,5051,2017-12-27 08:38:04,
89s,5054,2017-12-27 08:41:04,
86s,5056,2017-12-27 08:41:04,
166s,5060,2017-12-27 08:43:04,
53s,5063,2017-12-27 08:44:04,
147s,5066,2017-12-27 08:46:04,
35s,5079,2017-12-27 08:52:04,
38s,5081,2017-12-27 08:53:04,
25s,5086,2017-12-27 08:57:04,
172s,5087,2017-12-27 08:57:04,
1s,5093,2017-12-27 09:01:04,
23s,5096,2017-12-27 09:02:04,
113s,5103,2017-12-27 09:05:04,
3s,5106,2017-12-27 09:07:04,
34s,5119,2017-12-27 09:16:04,
169s,5133,2017-12-27 09:27:04,
43s,5140,2017-12-27 09:32:04,
27s,5182,2017-12-27 09:57:04,
170s,5239,2017-12-27 10:36:04,
175s,5261,2017-12-27 10:56:04,
48s,5359,2017-12-27 13:04:04,
121s,5371,2017-12-27 13:16:04,
148s,5406,2017-12-27 13:57:04,
101s,5443,2017-12-27 14:38:04,
15s,5451,2017-12-27 14:46:04,
29s,5460,2017-12-27 14:56:04,
16s,5500,2017-12-27 15:38:04,
28s,5511,2017-12-27 15:51:04,
109s,5552,2017-12-27 16:54:04,
91s,5587,2017-12-27 17:39:04,
150s,5634,2017-12-27 18:46:04,
31s,5640,2017-12-27 18:52:04,
55s,5644,2017-12-27 18:57:04,
178s,5720,2017-12-27 20:41:04,
189s,5730,2017-12-27 20:56:04,
127s,5756,2017-12-27 21:39:04,
81s,5793,2017-12-27 22:32:04,
165s,5803,2017-12-27 22:41:04,
194s,5807,2017-12-27 22:46:04,
66s,5824,2017-12-27 23:03:04,
60s,5848,2017-12-27 23:29:04,
181s,5874,2017-12-28 00:25:04,
117s,5907,2017-12-28 01:22:04,
45s,5974,2017-12-28 03:40:04,
197s,6051,2017-12-28 06:11:04,
83s,6089,2017-12-28 07:31:04,
125s,6136,2017-12-28 08:22:04,
4s,6139,2017-12-28 08:26:04,
128s,6172,2017-12-28 09:34:04,
157s,6203,2017-12-28 10:09:04,
174s,6209,2017-12-28 10:11:04,
66s,6221,2017-12-28 10:22:04,
127s,6279,2017-12-28 10:54:04,
154s,6281,2017-12-28 10:54:04,
150s,6286,2017-12-28 10:57:04,
31s,6293,2017-12-28 11:04:04,
165s,6294,2017-12-28 11:04:04,
28s,6312,2017-12-28 11:17:04,
89s,6337,2017-12-28 11:34:04,
53s,6342,2017-12-28 11:38:04,
172s,6346,2017-12-28 11:41:04,
11s,6347,2017-12-28 11:41:04,
7s,6348,2017-12-28 11:41:04,
59s,6349,2017-12-28 11:41:04,
163s,6352,2017-12-28 11:42:04,
103s,6355,2017-12-28 11:44:04,
58s,6360,2017-12-28 11:47:04,
16s,6381,2017-12-28 12:03:04,
124s,6385,2017-12-28 12:04:04,
1s,6390,2017-12-28 12:07:04,
166s,6396,2017-12-28 12:12:04,
164s,6411,2017-12-28 12:24:04,
27s,6412,2017-12-28 12:24:04,
34s,6413,2017-12-28 12:24:04,
152s,6421,2017-12-28 12:31:04,
91s,6422,2017-12-28 12:31:04,
102s,6424,2017-12-28 12:33:04,
98s,6427,2017-12-28 12:35:04,
92s,6428,2017-12-28 12:35:04,
137s,6446,2017-12-28 12:47:04,
65s,6449,2017-12-28 12:48:04,
175s,6450,2017-12-28 12:48:04,
38s,6453,2017-12-28 12:50:04,
95s,6456,2017-12-28 12:51:04,
185s,6466,2017-12-28 12:58:04,
35s,6593,2017-12-28 14:36:04,
173s,6636,2017-12-28 15:48:04,
158s,6637,2017-12-28 15:48:04,
125s,6677,2017-12-28 16:28:04,
62s,6683,2017-12-28 16:33:04,
171s,6700,2017-12-28 16:47:04,
105s,6725,2017-12-28 17:11:04,
0s,6768,2017-12-28 17:54:04,
72s,6778,2017-12-28 18:08:04,
33s,6805,2017-12-28 18:31:04,
4s,6833,2017-12-28 19:41:04,
183s,6836,2017-12-28 19:46:04,
199s,6887,2017-12-28 20:57:04,
54s,6893,2017-12-28 21:05:04,
186s,6950,2017-12-28 22:19:04,
197s,6963,2017-12-28 22:42:04,
126s,7016,2017-12-28 23:56:04,
83s,7038,2017-12-29 00:14:04,
49s,7045,2017-12-29 00:19:04,
47s,7066,2017-12-29 00:42:04,
144s,7071,2017-12-29 00:47:04,
88s,7099,2017-12-29 01:17:04,
132s,7119,2017-12-29 01:45:04,
9s,7132,2017-12-29 02:11:04,
143s,7170,2017-12-29 03:08:04,
36s,7171,2017-12-29 03:11:04,
12s,7211,2017-12-29 03:57:04,
51s,7220,2017-12-29 04:06:04,
69s,7257,2017-12-29 04:38:04,
153s,7262,2017-12-29 04:43:04,
106s,7279,2017-12-29 05:04:04,
107s,7313,2017-12-29 05:38:04,
180s,7315,2017-12-29 05:40:04,
24s,7349,2017-12-29 06:10:04,
114s,7391,2017-12-29 06:57:04,
20s,7427,2017-12-29 08:35:04,
29s,7462,2017-12-29 09:30:04,
45s,7463,2017-12-29 09:34:04,
2s,7495,2017-12-29 10:26:04,
17s,7515,2017-12-29 10:44:04,
50s,7523,2017-12-29 10:50:04,
159s,7529,2017-12-29 10:55:04,
179s,7547,2017-12-29 11:11:04,
155s,7585,2017-12-29 12:10:04,
72s,7601,2017-12-29 12:28:04,
41s,7604,2017-12-29 12:31:04,
67s,7623,2017-12-29 12:49:04,
84s,7678,2017-12-29 14:40:04,
17s,7715,2017-12-29 15:56:04,
118s,7717,2017-12-29 16:00:04,
141s,7791,2017-12-29 16:55:04,
45s,7798,2017-12-29 17:02:04,
190s,7804,2017-12-29 17:06:04,
197s,7805,2017-12-29 17:06:04,
143s,7806,2017-12-29 17:06:04,
54s,7807,2017-12-29 17:06:04,
0s,7813,2017-12-29 17:08:04,
167s,7816,2017-12-29 17:11:04,
194s,7818,2017-12-29 17:12:04,
76s,7821,2017-12-29 17:13:04,
184s,7827,2017-12-29 17:16:04,
47s,7833,2017-12-29 17:19:04,
12s,7835,2017-12-29 17:19:04,
132s,7845,2017-12-29 17:28:04,
191s,7850,2017-12-29 17:31:04,
36s,7854,2017-12-29 17:34:04,
48s,7867,2017-12-29 17:41:04,
20s,7877,2017-12-29 17:50:04,
10s,7938,2017-12-29 18:36:04,
113s,7989,2017-12-29 19:11:04,
164s,8008,2017-12-29 19:21:04,
86s,8017,2017-12-29 19:25:04,
152s,8026,2017-12-29 19:31:04,
172s,8029,2017-12-29 19:34:04,
66s,8044,2017-12-29 19:44:04,
165s,8045,2017-12-29 19:44:04,
157s,8047,2017-12-29 19:45:04,
181s,8048,2017-12-29 19:45:04,
124s,8049,2017-12-29 19:45:04,
92s,8054,2017-12-29 19:50:04,
88s,8075,2017-12-29 20:06:04,
103s,8079,2017-12-29 20:08:04,
34s,8084,2017-12-29 20:11:04,
154s,8090,2017-12-29 20:15:04,
38s,8091,2017-12-29 20:15:04,
163s,8095,2017-12-29 20:16:04,
150s,8102,2017-12-29 20:20:04,
7s,8103,2017-12-29 20:20:04,
70s,8184,2017-12-29 21:17:04,
37s,8215,2017-12-29 22:00:04,
71s,8229,2017-12-29 22:21:04,
81s,8271,2017-12-29 23:12:04,
121s,8304,2017-12-30 00:32:04,
8s,8315,2017-12-30 00:42:04,
46s,8341,2017-12-30 01:35:04,
139s,8369,2017-12-30 02:13:04,
74s,8406,2017-12-30 02:59:04,
188s,8517,2017-12-30 05:25:04,
179s,8550,2017-12-30 06:26:04,
57s,8566,2017-12-30 06:53:04,
100s,8599,2017-12-30 07:54:04,
67s,8617,2017-12-30 08:17:04,
169s,8659,2017-12-30 10:05:04,
107s,8677,2017-12-30 10:25:04,
140s,8704,2017-12-30 11:28:04,
61s,8727,2017-12-30 12:09:04,
99s,8748,2017-12-30 12:40:04,
117s,8787,2017-12-30 13:52:04,
116s,8795,2017-12-30 13:58:04,
5s,8995,2017-12-30 20:44:04,
149s,9033,2017-12-30 21:41:04,
73s,9043,2017-12-30 21:49:04,
21s,9104,2017-12-30 23:42:04,
135s,9122,2017-12-30 23:56:04,
99s,9128,2017-12-30 23:59:04,
110s,9172,2017-12-31 00:25:04,
165s,9193,2017-12-31 00:39:04,
92s,9196,2017-12-31 00:40:04,
68s,9209,2017-12-31 00:52:04,
103s,9213,2017-12-31 00:55:04,
31s,9222,2017-12-31 01:02:04,
86s,9225,2017-12-31 01:04:04,
53s,9226,2017-12-31 01:04:04,
136s,9232,2017-12-31 01:09:04,
34s,9233,2017-12-31 01:09:04,
62s,9244,2017-12-31 01:17:04,
119s,9251,2017-12-31 01:23:04,
139s,9253,2017-12-31 01:24:04,
172s,9263,2017-12-31 01:33:04,
181s,9265,2017-12-31 01:34:04,
78s,9271,2017-12-31 01:38:04,
157s,9273,2017-12-31 01:38:04,
100s,9278,2017-12-31 01:42:04,
81s,9284,2017-12-31 01:46:04,
52s,9296,2017-12-31 01:55:04,
187s,9394,2017-12-31 04:04:04,
133s,9403,2017-12-31 04:23:04,
9s,9420,2017-12-31 04:38:04,
185s,9462,2017-12-31 05:46:04,
154s,9492,2017-12-31 06:27:04,
89s,9506,2017-12-31 06:50:04,
102s,9540,2017-12-31 07:50:04,
55s,9557,2017-12-31 08:13:04,
23s,9576,2017-12-31 08:35:04,
151s,9585,2017-12-31 08:45:04,
77s,9615,2017-12-31 09:39:04,
145s,9661,2017-12-31 11:13:04,
32s,9692,2017-12-31 11:55:04,
97s,9711,2017-12-31 12:17:04,
159s,9730,2017-12-31 12:43:04,
175s,9755,2017-12-31 13:28:04,
37s,9788,2017-12-31 14:16:04,
43s,9815,2017-12-31 15:00:04,
114s,9875,2017-12-31 16:25:04,
36s,9889,2017-12-31 16:36:04,
12s,9890,2017-12-31 16:36:04,
143s,9900,2017-12-31 16:44:04,
190s,9909,2017-12-31 16:50:04,
171s,9913,2017-12-31 16:52:04,
167s,9916,2017-12-31 16:56:04,
73s,9974,2017-12-31 18:04:04,
91s,9984,2017-12-31 18:28:04,
132s,10009,2017-12-31 18:56:04,
141s,10017,2017-12-31 19:07:04,
76s,10027,2017-12-31 19:17:04,
153s,10063,2017-12-31 20:20:04,
129s,10085,2017-12-31 20:55:04,
50s,10118,2017-12-31 21:40:04,
24s,10134,2017-12-31 21:58:04,
51s,10149,2017-12-31 22:19:04,
109s,10163,2017-12-31 22:34:04,
117s,10189,2017-12-31 23:36:04,
196s,10239,2018-01-01 01:25:04,
75s,10257,2018-01-01 01:47:04,
13s,10292,2018-01-01 02:56:04,
14s,10312,2018-01-01 03:32:04,
130s,10349,2018-01-01 04:33:04,
90s,10351,2018-01-01 04:35:04,
126s,10386,2018-01-01 05:22:04,
25s,10407,2018-01-01 05:48:04,
27s,10444,2018-01-01 07:34:04,
197s,10465,2018-01-01 08:02:04,
56s,10473,2018-01-01 08:18:04,
140s,10508,2018-01-01 09:31:04,
76s,10532,2018-01-01 09:47:04,
14s,10533,2018-01-01 09:47:04,
132s,10545,2018-01-01 10:01:04,
47s,10559,2018-01-01 10:11:04,
106s,10569,2018-01-01 10:22:04,
51s,10613,2018-01-01 11:48:04,
153s,10640,2018-01-01 12:28:04,
190s,10643,2018-01-01 12:30:04,
28s,10683,2018-01-01 13:20:04,
60s,10711,2018-01-01 14:04:04,
176s,10724,2018-01-01 14:27:04,
167s,10740,2018-01-01 14:49:04,
147s,10766,2018-01-01 15:24:04,
88s,10767,2018-01-01 15:26:04,
37s,10808,2018-01-01 16:21:04,
19s,10813,2018-01-01 16:27:04,
151s,10850,2018-01-01 16:48:04,
169s,10851,2018-01-01 16:48:04,
23s,10871,2018-01-01 17:06:04,
187s,10891,2018-01-01 17:16:04,
59s,10909,2018-01-01 17:26:04,
154s,10910,2018-01-01 17:26:04,
77s,10914,2018-01-01 17:29:04,
165s,10933,2018-01-01 17:46:04,
172s,10936,2018-01-01 17:49:04,
99s,10938,2018-01-01 17:50:04,
87s,10940,2018-01-01 17:52:04,
103s,10943,2018-01-01 17:55:04,
157s,10955,2018-01-01 18:06:04,
81s,10958,2018-01-01 18:08:04,
136s,10962,2018-01-01 18:09:04,
91s,11063,2018-01-01 19:58:04,
166s,11077,2018-01-01 20:10:04,
180s,11078,2018-01-01 20:11:04,
94s,11113,2018-01-01 21:00:04,
13s,11119,2018-01-01 21:09:04,
185s,11154,2018-01-01 22:09:04,
89s,11202,2018-01-01 23:40:04,
26s,11245,2018-01-02 01:07:04,
141s,11254,2018-01-02 01:19:04,
7s,11284,2018-01-02 02:00:04,
122s,11285,2018-01-02 02:04:04,
192s,11328,2018-01-02 03:28:04,
48s,11339,2018-01-02 03:40:04,
178s,11378,2018-01-02 04:31:04,
183s,11401,2018-01-02 05:16:04,
179s,11466,2018-01-02 07:45:04,
72s,11479,2018-01-02 08:04:04,
123s,11514,2018-01-02 09:10:04,
21s,11548,2018-01-02 10:16:04,
46s,11564,2018-01-02 10:36:04,
33s,11618,2018-01-02 12:36:04,
120s,11640,2018-01-02 13:12:04,
20s,11663,2018-01-02 13:49:04,
44s,11691,2018-01-02 14:46:04,
182s,11741,2018-01-02 15:31:04,
136s,11749,2018-01-02 15:35:04,
187s,11756,2018-01-02 15:39:04,
91s,11768,2018-01-02 15:47:04,
59s,11771,2018-01-02 15:49:04,
77s,11777,2018-01-02 15:53:04,
32s,11779,2018-01-02 15:53:04,
87s,11793,2018-01-02 16:02:04,
123s,11794,2018-01-02 16:02:04,
39s,11795,2018-01-02 16:03:04,
103s,11811,2018-01-02 16:17:04,
165s,11814,2018-01-02 16:20:04,
26s,11824,2018-01-02 16:26:04,
95s,11849,2018-01-02 16:41:04,
170s,11937,2018-01-02 18:47:04,
124s,11960,2018-01-02 19:09:04,
31s,11971,2018-01-02 19:26:04,
184s,11978,2018-01-02 19:35:04,
155s,12015,2018-01-02 20:23:04,
96s,12023,2018-01-02 20:29:04,
61s,12041,2018-01-02 20:51:04,
104s,12077,2018-01-02 21:47:04,
40s,12094,2018-01-02 22:16:04,
112s,12112,2018-01-02 22:45:04,
20s,12174,2018-01-03 00:35:04,
142s,12203,2018-01-03 01:06:04,
37s,12221,2018-01-03 01:26:04,
186s,12252,2018-01-03 02:11:04,
125s,12264,2018-01-03 02:33:04,
49s,12281,2018-01-03 02:52:04,
119s,12301,2018-01-03 03:22:04,
197s,12326,2018-01-03 03:48:04,
192s,12339,2018-01-03 04:00:04,
82s,12359,2018-01-03 04:16:04,
48s,12362,2018-01-03 04:20:04,
134s,12426,2018-01-03 06:07:04,
17s,12449,2018-01-03 06:34:04,
120s,12451,2018-01-03 06:36:04,
161s,12467,2018-01-03 06:55:04,
19s,12502,2018-01-03 07:27:04,
79s,12503,2018-01-03 07:31:04,
129s,12560,2018-01-03 09:16:04,
140s,12608,2018-01-03 10:58:04,
198s,12613,2018-01-03 11:04:04,
83s,12615,2018-01-03 11:06:04,
111s,12616,2018-01-03 11:06:04,
50s,12658,2018-01-03 11:54:04,
68s,12739,2018-01-03 15:12:04,
188s,12810,2018-01-03 17:15:04,
141s,12825,2018-01-03 17:37:04,
12s,12852,2018-01-03 18:23:04,
76s,12876,2018-01-03 18:48:04,
188s,12877,2018-01-03 18:48:04,
30s,12886,2018-01-03 18:57:04,
140s,12890,2018-01-03 19:01:04,
50s,12942,2018-01-03 20:47:04,
94s,12948,2018-01-03 20:57:04,
153s,12988,2018-01-03 21:50:04,
179s,12997,2018-01-03 21:56:04,
138s,13010,2018-01-03 22:07:04,
142s,13079,2018-01-04 00:23:04,
75s,13092,2018-01-04 00:35:04,
37s,13093,2018-01-04 00:35:04,
82s,13096,2018-01-04 00:36:04,
61s,13137,2018-01-04 00:57:04,
70s,13183,2018-01-04 01:31:04,
96s,13192,2018-01-04 01:37:04,
136s,13194,2018-01-04 01:38:04,
123s,13200,2018-01-04 01:44:04,
155s,13201,2018-01-04 01:44:04,
103s,13203,2018-01-04 01:45:04,
99s,13206,2018-01-04 01:47:04,
87s,13213,2018-01-04 01:51:04,
32s,13218,2018-01-04 01:55:04,
91s,13220,2018-01-04 01:56:04,
107s,13235,2018-01-04 02:04:04,
14s,13262,2018-01-04 02:26:04,
65s,13352,2018-01-04 04:50:04,
121s,13373,2018-01-04 05:19:04,
85s,13395,2018-01-04 06:17:04,
0s,13506,2018-01-04 10:02:04,
156s,13507,2018-01-04 10:02:04,
141s,13540,2018-01-04 10:34:04,
68s,13556,2018-01-04 10:55:04,
38s,13590,2018-01-04 12:02:04,
48s,13624,2018-01-04 12:55:04,
161s,13649,2018-01-04 13:37:04,
22s,13660,2018-01-04 13:52:04,
63s,13679,2018-01-04 14:15:04,
130s,13704,2018-01-04 14:54:04,
168s,13711,2018-01-04 15:05:04,
90s,13766,2018-01-04 16:25:04,
192s,13783,2018-01-04 16:44:04,
193s,13788,2018-01-04 16:52:04,
70s,13854,2018-01-04 17:56:04,
107s,13859,2018-01-04 18:01:04,
115s,13860,2018-01-04 18:01:04,
32s,13869,2018-01-04 18:08:04,
9s,13870,2018-01-04 18:08:04,
87s,13871,2018-01-04 18:08:04,
14s,13872,2018-01-04 18:08:04,
170s,13914,2018-01-04 18:50:04,
152s,13931,2018-01-04 19:20:04,
175s,13964,2018-01-04 21:06:04,
105s,14032,2018-01-04 22:44:04,
185s,14040,2018-01-04 22:50:04,
81s,14051,2018-01-04 23:01:04,
128s,14068,2018-01-04 23:19:04,
62s,14093,2018-01-04 23:58:04,
111s,14163,2018-01-05 02:40:04,
194s,14168,2018-01-05 02:44:04,
85s,14195,2018-01-05 03:32:04,
121s,14212,2018-01-05 03:59:04,
145s,14232,2018-01-05 04:39:04,
38s,14277,2018-01-05 06:04:04,
4s,14282,2018-01-05 06:21:04,
13s,14318,2018-01-05 07:26:04,
8s,14347,2018-01-05 08:19:04,
43s,14406,2018-01-05 09:50:04,
179s,14412,2018-01-05 09:54:04,
189s,14413,2018-01-05 09:54:04,
138s,14426,2018-01-05 10:08:04,
76s,14484,2018-01-05 11:23:04,
140s,14490,2018-01-05 11:29:04,
